map_id,t1,t2,winner,map,date,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,acs_diff,kills_diff,kdr_diff,kadr_diff,kast_diff,rating_diff
166593,14958,7511,7511,9,2024-04-18,-2.3119658119658117,-0.5647058823529412,-6.35,-0.7737931034482758,1.1666666666666665,-49.45000000000002,-0.996515679442509,-0.7511421485445765,-1.138754731758256,-0.2024999999999999,-0.5314999999999999
166594,14958,7511,7511,1,2024-04-18,-2.3119658119658117,-0.5647058823529412,-6.35,-0.7737931034482758,1.1666666666666665,-49.45000000000002,-0.996515679442509,-0.7511421485445765,-1.138754731758256,-0.2024999999999999,-0.5314999999999999
152308,14444,14448,14444,4,2023-12-17,1.5,0.25,2.0,0.30952380952380965,1.5,40.099999999999994,0.8461538461538463,0.4944161875276425,0.8585802742149491,0.128,0.2935
152309,14444,14448,14444,0,2023-12-17,1.5,0.25,2.0,0.30952380952380965,1.5,40.099999999999994,0.8461538461538463,0.4944161875276425,0.8585802742149491,0.128,0.2935
140208,13557,4611,4611,4,2023-09-02,-1.0096153846153846,-0.06666666666666671,-2.0,-0.5833333333333333,1.0,-49.30000000000001,-1.1428571428571428,-0.6403200624512101,-0.8149882903981266,-0.16300000000000014,-0.4275
148131,2755,9814,2755,6,2023-11-16,0.4538461538461539,0.6666666666666667,6.0,-0.3128205128205128,0.0,28.0,0.44565217391304346,0.27724358974358965,0.4623397435897436,0.07200000000000006,0.18199999999999994
148132,2755,9814,2755,1,2023-11-16,0.5000000000000001,0.5645645645645645,2.349206349206349,0.3237179487179488,7.538461538461538,20.393333333333317,0.35891472868217056,0.21548239310097017,0.3432446999640675,0.08279999999999998,0.1583000000000001
138250,5038,12756,5038,3,2023-08-06,0.8755656108597284,3.8333333333333335,5.75,-0.2804347826086956,1.5,26.99999999999997,0.6279069767441858,0.37175751879699237,0.4091165413533835,0.019000000000000017,0.10150000000000003
138251,5038,12756,5038,1,2023-08-06,0.8755656108597284,3.8333333333333335,5.75,-0.2804347826086956,1.5,26.99999999999997,0.6279069767441858,0.37175751879699237,0.4091165413533835,0.019000000000000017,0.10150000000000003
143759,11836,11845,11836,8,2023-10-12,0.28035714285714286,0.5158730158730158,2.186813186813187,0.26638176638176636,4.233333333333333,19.325000000000017,0.5012370670265409,0.17533043197936804,0.17649903288201174,0.058250000000000024,0.09362500000000007
143760,11836,11845,11836,0,2023-10-12,0.28035714285714286,0.5158730158730158,2.186813186813187,0.26638176638176636,4.233333333333333,19.325000000000017,0.5012370670265409,0.17533043197936804,0.17649903288201174,0.058250000000000024,0.09362500000000007
