match_id,t1,t2,date,winner,past_diff,odds,round_wr_diff,fk_percent_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,win%
359610,731,12685,2024-06-23,False,0.0,0.1068580542264752,-0.06077324160013853,-0.09115958668197477,-2.7400000000000375,-0.08885571493476974,-0.04807338655589444,0.09159256614958577,-0.0503270136477707,0.5198782219847369
314347,624,8185,2024-06-22,True,1.0,0.700156678417548,-0.012292002147074599,0.047504025764895375,1.8599999999999852,0.08824476650563584,0.031132581857219455,0.12270531400966167,-0.014311170508965354,0.46604309178805225
359608,14137,1119,2024-06-22,False,-7.0,0.3565872227739159,-0.05318176161541838,-0.13538461538461544,-7.510000000000048,-0.14659748186063126,-0.08083043410039026,0.17122698423863358,-0.08387956210473502,0.5335499949603455
353178,2,1034,2024-06-22,True,0.0,0.6622807017543859,0.01929884663697612,0.08641813821669936,8.670000000000016,0.11871319271113734,0.27778593451769207,-0.17750697401262672,0.0895578579030234,0.39957561411085607
359609,1120,13790,2024-06-22,False,1.0,0.8642015120570425,0.07354116706634695,0.14507422402159242,12.390000000000015,0.31341593391953104,0.03044231281641352,-0.21036504130029288,0.1457165052314714,0.2813382547132276
348746,8996,14429,2024-06-22,False,-7.0,0.3334219151386305,-0.07403449772184856,-0.05199067042742461,-16.650000000000006,-0.3375623779561727,0.09962573226296367,0.14902907355174655,-0.13180833980833984,0.6958143831335657
349234,14479,4173,2024-06-22,True,3.0,0.8514492753623188,0.10220391256387745,0.06428498888525297,11.800000000000011,0.22991377951869607,0.2925868395578668,-0.26659687985412317,0.12572687911096958,0.25382045257494856
348745,7243,3531,2024-06-22,True,-5.0,0.1870854063018242,-0.02848315389360989,-0.03963853467674899,-5.139999999999986,-0.051115445083484534,0.09223069115803306,0.20898425839320156,-0.07158483035825824,0.5462388670054348
353177,7386,2359,2024-06-22,False,-10.0,0.0565198041833556,-0.042227210818434835,-0.05238280238280241,-15.740000000000066,-0.3165102795587784,-0.09212573415806657,0.12864656513617234,-0.12116682189283445,0.6885957894442802
349585,13558,6392,2024-06-22,True,6.0,0.8179754273504274,0.08848761588487619,0.0286195286195286,11.929999999999978,0.21894746552280786,0.2723813477238135,-0.24855864581891973,0.12533150445087882,0.26822685024030823
360839,7969,9545,2024-06-22,True,8.0,0.8621330360460796,0.15348837209302324,0.010077519379844913,18.67999999999998,0.45684754521963855,-0.11317829457364326,-0.3250645994832042,0.2577940856510861,0.27452015013709763
349262,12514,10188,2024-06-22,False,-6.0,0.2681623931623932,-0.03645103817666373,-0.07661665340698987,-5.099999999999994,-0.05279405667671444,-0.17850699774772272,0.18714072812433447,-0.07065539613436556,0.5618003994423146
360835,15120,1471,2024-06-22,False,4.0,0.624578177727784,0.11144628196938511,0.09642274114557459,20.960000000000008,0.4554853668346466,0.2242884519838173,-0.5364823621264816,0.3282313091820104,0.17336210042317335
349235,15707,8826,2024-06-22,False,-1.0,0.3333333333333333,-0.12080476362324066,-0.08347025218190862,-13.896666666666647,-0.3016961385781305,-0.1718242511728616,0.48255744015397584,-0.2211993777043123,0.7605259564710499
349261,12256,9559,2024-06-22,False,-9.0,0.2217781007751938,-0.12663344407530447,-0.07062750333778373,-20.970000000000027,-0.36998892580287945,-0.40343300110741964,0.31849390919158393,-0.19812402659139594,0.7768481538250914
349584,4572,6132,2024-06-22,True,0.0,0.6329113924050632,0.05144347178245484,0.0672378468988638,15.449999999999989,0.254237288135593,0.17180108027565644,-0.10296144533432683,0.09259106283186247,0.4073174944245591
314346,8304,878,2024-06-22,True,1.0,0.4741821752131031,-0.01616753109140595,0.009703864815124641,-11.380000000000024,-0.23446545089509785,-0.06411243098544417,-0.019078690535943466,-0.061237114415808036,0.5472541413848007
359607,11328,12685,2024-06-21,False,4.0,0.7490554156171285,0.5169300225733634,0.4976303317535545,201.76,3.55079006772009,1.3544018058690745,3.55079006772009,1.0,0.35122604584860406
360714,14773,14809,2024-06-21,True,9.0,,0.09008150442428836,-0.011774092563760108,17.580000000000013,0.28168616087011955,0.22620663670968133,-0.21737468209950084,0.14126798481673453,0.30840504600331076
350496,15117,15074,2024-06-21,True,3.0,0.8475184945773182,0.08883087324697925,0.09299516908212563,14.280000000000001,0.2033336680389599,0.21089801519563545,-0.33442112661913814,0.14977043384320765,0.21102609166578556
354068,4050,4210,2024-06-21,True,9.0,0.8107224583197123,0.08830452025937652,0.02749108540359879,9.55000000000004,0.22446541842702983,0.3379897143798618,-0.29569981052804994,0.1691200472374128,0.26103282140293793
350793,5038,13232,2024-06-21,True,0.0,0.7070656774386297,0.013045834402897805,0.019834003593736604,5.640000000000015,0.12248367131570692,0.060888166338666894,-0.0865406006674081,0.05666812664137222,0.4680694880161428
360874,15712,3136,2024-06-21,False,-1.0,,-0.6386138613861386,-0.5594059405940595,-230.09,-4.056930693069307,-1.8985148514851484,-3.0495049504950495,-1.3303571428571428,0.7494099294184848
353158,4915,1184,2024-06-21,False,-2.0,0.4006603502727534,0.01846347456103553,0.04299754299754299,4.240000000000009,0.06062803379876547,-0.04791154791154795,-0.023719062743452923,0.02338893923945473,0.4025019600517469
359606,11981,12064,2024-06-21,False,-3.0,0.7488038277511961,0.47277227722772275,0.4,199.42,3.487623762376238,1.448019801980198,3.641089108910891,0.9578518014955812,0.34878240805670535
350792,9613,4346,2024-06-21,False,-3.0,0.2673107890499194,0.005414815447710164,-0.01897855434039647,0.4500000000000455,-0.007978041695146931,0.4389952153110048,-0.0069954716336293465,-0.0002381524800683099,0.40971578034890255
349901,11490,104,2024-06-21,True,-3.0,0.3469215969215969,-0.03407069489872039,0.004791415619441075,-6.189999999999998,-0.1257531416767086,0.04745509841051243,0.33077982441039744,-0.12514934289127833,0.5773505973133607
350495,6946,15745,2024-06-21,False,-3.0,0.4362573842342628,-0.019170168067226934,-0.017393945530019272,-9.349999999999994,-0.23773836457660025,0.019675177763412988,-0.14487718164188745,-0.024971858730828744,0.5147832283457147
360946,5931,11276,2024-06-21,False,-2.0,0.4973544973544973,-0.030155495169082114,-0.017096920289855044,-7.850000000000051,-0.2918931159420288,0.22188254830917886,0.078125,-0.10836949431350873,0.6547847438700293
360713,10294,14790,2024-06-21,True,-7.0,0.5714285714285714,-0.030988686669945864,-0.03016735492284295,3.193636363636358,-0.13334153139858973,-0.3036563371044434,0.09378586653549759,-0.06504238254129457,0.5409396385519225
360875,1925,8375,2024-06-21,False,-9.0,,-0.1352663706992231,-0.06230692457582809,-24.849999999999994,-0.6219478357380686,-0.5139659637439882,0.5741305956344802,-0.30354355124997323,0.7933755683366635
354530,466,15654,2024-06-21,True,-1.0,0.2282361455748552,0.06743986254295531,0.12150563414049392,24.140000000000043,0.31553073692248956,0.45229572355861025,-0.27577319587628857,0.1789623631728895,0.29446066067896093
349902,282,2934,2024-06-21,True,3.0,0.502626793291574,-0.007092198581560294,0.05153664302600475,2.180000000000007,0.0782505910165483,0.21442080378250594,-0.13782505910165455,0.061513913813123655,0.3150882475925937
353159,397,8877,2024-06-21,False,3.0,0.3113404013631199,-0.010751221729742022,0.00120468235026705,-3.539999999999992,-0.0324355040345492,-0.17283782247982726,0.15847255369928392,-0.05377362212490633,0.5289307544600919
360876,15052,15840,2024-06-21,False,-3.0,,-0.01258581235697942,-0.042706614868820214,0.5799999999999841,-0.02533127561066495,-0.003618753658666485,-0.07580756745250383,0.012964024345073044,0.5167741011709708
360945,11275,15017,2024-06-21,False,-2.0,,0.039176935596372975,0.012671471750755614,10.681764705882358,0.193675889328063,0.09672169262962105,-0.14031620553359714,0.0883513618265741,0.3623703824139367
362338,11002,11709,2024-06-21,True,2.0,0.7893925377736664,0.07829927082263527,0.08477457122316928,10.409999999999968,0.17870493991989278,0.09867515661908177,-0.35884769436171293,0.16276770744361146,0.28811627685370367
350790,13188,13920,2024-06-20,False,1.0,0.7626404494382022,0.04749970163503997,0.04952858336316984,4.46999999999997,0.08688387635756056,0.023153120897481783,-0.2279508294545889,0.09936936923148365,0.3897392418895246
360710,3351,14809,2024-06-20,True,6.0,0.8193979933110368,0.05012464387464394,0.015491452991452936,11.009999999999962,0.20129985754985746,0.07291666666666674,-0.07006766381766383,0.07620261867591882,0.3892271510880717
350492,15021,15072,2024-06-20,False,-5.0,0.3541666666666667,-0.021713912089766307,0.0007204000339011696,-5.759999999999991,-0.11977452965493951,-0.18498481397114652,-0.1411878849236481,0.007593619972260823,0.5247617526879276
362335,724,11709,2024-06-20,True,0.0,0.6667852062588905,0.02412280701754388,0.06199526594263444,5.771111111111054,0.0999721526037316,0.16684071289334468,-0.28202450570871607,0.11377368753767214,0.35978727803930677
349899,2988,14375,2024-06-20,False,-10.0,0.1964631470246547,-0.08564705882352941,-0.0892405263992389,-14.547647058823571,-0.23701960784313725,-0.2014117647058824,0.3105882352941176,-0.15069203310865353,0.6930691331594157
362309,13743,8929,2024-06-20,True,1.0,,-0.039487572176576446,-0.006550218340611369,-5.166363636363627,-0.07564312175334731,0.2901964030712556,0.10877708561849397,-0.049165769107260004,0.4098079224131229
350493,10727,13683,2024-06-20,True,9.0,0.6382113821138211,0.018211220563987662,0.02645796917209592,11.340000000000003,0.16267492495666547,0.12795417071830206,-0.1054200312856719,0.07352341399119644,0.39303216985621814
354066,6665,7397,2024-06-20,False,4.0,0.4817040645780733,0.05965140387250939,0.03525201766407793,3.9699999999999704,0.12885523187030712,-0.18697801361117938,-0.2808799240960047,0.11519460243113633,0.3288069654582927
349900,283,11229,2024-06-20,True,0.0,0.6280022048980235,0.0022654370489173514,0.02007077856420625,5.519999999999982,0.031405372894947714,0.18285886126704076,-0.10611467522052909,0.041533452343731625,0.5043641394463809
362308,10592,15788,2024-06-20,False,-1.0,,-0.003373603359159816,-0.048148644884399905,-1.9472727272727184,-0.020716194327806914,0.09137616193296116,0.17739788917661414,-0.052908316731122285,0.5086222602712219
353157,14419,12694,2024-06-20,True,-1.0,0.6250976715111736,-0.03592955700798839,0.0012711039750887831,-6.616315789473703,-0.16986201888162666,-0.06626724763979652,0.13425925925925908,-0.08404314650962852,0.5388701358681949
353156,2059,474,2024-06-20,True,1.0,0.4384549682072696,-0.006171332164184085,-0.009517875917159413,0.37999999999996703,0.014079738939330344,0.2198370590716363,0.09036117832486079,-0.021518418688230012,0.42507096866908345
354527,466,11309,2024-06-20,True,8.0,0.1468433527257056,0.08685446009389675,0.042353175657719955,16.879999999999995,0.3098591549295775,0.22065727699530502,-0.335680751173709,0.19280969271805504,0.23850762765626465
354506,11060,14599,2024-06-20,True,8.0,0.7464349376114081,0.04854707083264115,0.06293440336884804,14.25,0.1707881665175246,-0.13465114160634006,-0.3331154252155417,0.15066715317945112,0.3626253842222461
354065,11593,14616,2024-06-20,False,-3.0,0.2560017701073127,-0.1785359801488834,-0.06750930521091808,-24.289999999999935,-0.554993796526055,-0.3913151364764267,0.5646557071960294,-0.2872870524302389,0.7979844744745347
350791,6985,106,2024-06-20,False,-4.0,0.4176400880311495,-0.001313269493844027,-0.0266484268125855,-2.030000000000001,-0.04325581395348843,0.18325581395348833,0.010451436388509094,-0.015379959650302588,0.5468909177664875
360944,14007,11276,2024-06-20,False,1.0,0.5398902490502322,-0.033836116485401746,0.007023688353068325,-11.29000000000002,-0.22246432618917922,-0.26206710871511674,0.06506752822285256,-0.0819557285576702,0.586540617232913
354505,12446,15747,2024-06-20,True,4.0,0.72002072002072,0.0976611795058751,0.09886704618749825,5.056666666666672,0.16744720827841508,0.2265907625003507,-0.27638183908690683,0.1196312521113283,0.226526248980919
360873,15052,7031,2024-06-20,False,-3.0,0.122739515198153,-0.1193308862674774,-0.058522233741489016,-16.119999999999976,-0.3886015298831573,0.11933088626747734,0.5260108156574859,-0.28631413623304347,0.7333003456039249
350494,1124,10755,2024-06-20,True,10.0,0.7920110192837466,0.07197669536006723,0.014644131849674558,11.659999999999968,0.22685282385051408,0.0680086080201554,-0.1771834977955069,0.11346289194838588,0.3385630491642647
362342,9427,367,2024-06-19,False,-1.0,0.4785920672445495,-0.04303413579085957,-0.05012224938875309,-12.090000000000003,-0.23072221177355656,0.08083740831295838,0.09739984953921388,-0.09805744820809337,0.5675876851396949
354504,15744,14422,2024-06-19,False,-14.0,0.1999999999999999,-0.1609481822247779,-0.12222861159031373,-24.02000000000001,-0.4451472749345089,-0.06140182735927424,0.5385917832726341,-0.2815066523682046,0.7878398927729611
360869,3136,8375,2024-06-19,True,4.0,0.6718975468975469,0.07200248696733469,-0.011836173114012971,23.14999999999995,0.24985652111530898,0.38170165957243296,-0.2646946291070833,0.1707427446034011,0.3886809803365957
360870,15793,15058,2024-06-19,False,-1.0,,-0.47721822541966424,-0.49640287769784175,-198.5,-3.5059952038369304,-1.3884892086330936,-3.6498800959232613,-0.9605781865965834,0.4638396638487513
362305,6397,10597,2024-06-19,False,-7.0,0.0673260454624327,-0.061005687257165375,-0.04880342361619461,-6.180000000000035,-0.20496086491356502,0.077600090095163,0.3629202094712536,-0.18260831522610954,0.5569995772834444
350789,15606,11001,2024-06-19,False,6.0,0.0824915824915825,0.022342689228898593,0.010943357989664615,-1.7861538461538373,-0.051220995034957806,-0.22818927956226576,-0.0023980815347721673,-0.014594043744106111,0.4861344844838872
354503,15746,11348,2024-06-19,False,-6.0,0.1964631470246547,-0.06597191750767878,0.011627906976744207,-8.159999999999968,-0.11347082053532276,-0.1987933304080738,0.29598508117595435,-0.11181789165844214,0.6348356998371117
362344,361,364,2024-06-19,False,-9.0,0.4683393070489845,-0.10539247948751695,-0.03745996226580672,-20.069999999999993,-0.3421964810670879,-0.22543986661401427,0.27156553025317054,-0.17581792770472027,0.8027699518517435
360868,15840,7031,2024-06-19,False,-3.0,,-0.0029437739181631395,0.07600532945736427,14.21999999999997,0.18922578745952334,0.4954371504268471,0.2464527524286133,-0.0333675369589177,0.37318247250384584
354524,1110,8925,2024-06-19,False,7.0,0.5017128620367486,0.04825471698113215,-0.017327202047975776,1.4100000000000534,0.05396226415094363,0.16353773584905662,-0.29066037735849015,0.11044001583413743,0.38792227131873236
353155,1001,4915,2024-06-19,True,5.0,0.6515280135823429,0.03220177664974622,0.061182155408043726,5.5800000000000125,0.09084586099179992,0.09898477157360408,-0.12464613432253024,0.06575258664255124,0.3758007791242792
354063,4050,15713,2024-06-19,True,6.0,0.9571350064114306,0.09044688252609046,-0.004549103559004508,16.698571428571398,0.3730933904201228,0.19728391758094732,-0.40875033449290843,0.2388375917025043,0.26699663492956516
362304,13743,3108,2024-06-19,False,-3.0,,-0.10052631578947363,-0.025526315789473675,-9.97333333333333,-0.22302631578947363,0.05223684210526325,0.3403947368421054,-0.1679137774934535,0.6955602748325982
360709,14799,14790,2024-06-19,False,-13.0,0.1071428571428572,-0.07545675913891753,-0.09823869493120602,-8.825000000000017,-0.16882534845157515,-0.39002674076397925,0.24617935732532592,-0.11112924499393817,0.6107213322261025
354064,4210,623,2024-06-19,True,0.0,0.7944514501891551,0.005464745139762028,0.033798669546807714,4.77000000000001,0.1238890500908103,-0.3064394794252614,-0.09034293022106166,0.05971961840027329,0.4210924111581046
350788,10725,10448,2024-06-19,True,8.0,0.975632971635256,0.04191833995392791,-0.01206822537834129,-5.510000000000048,-0.1421825591167707,0.060806684684358014,-0.15098583374145225,0.00807078762598068,0.4372621329479286
353154,397,2593,2024-06-19,False,2.0,0.2386521537748958,-0.019844489519945885,0.016863196891659826,-4.6200000000000045,-0.059972954699120784,-0.08558147396889781,0.21492562542258264,-0.08100626578135217,0.5585502553770213
353153,1184,7035,2024-06-18,True,6.0,0.8514492753623188,0.02905663453029672,-0.011474779935727264,7.6299999999999955,0.18849261794979277,0.1986574915001631,0.16515881887196704,0.01016254066243305,0.39200912635294227
362341,364,367,2024-06-18,False,7.0,0.4748576340388954,0.005850757721081901,-0.027263571839631684,-2.339999999999975,-0.09545247458277384,0.021916362938806833,-0.005263284097448473,-0.02730105023366436,0.4719664593597034
362340,9427,361,2024-06-18,True,7.0,0.8169934640522876,0.058990595541999535,0.014836057421344029,10.829999999999984,0.21694349589452866,0.21802097492512895,-0.16958967388301316,0.10531591147485786,0.33884373341392626
314344,878,278,2024-06-17,True,4.0,0.7634032634032634,0.0849771293611169,0.011324703279619708,16.220000000000027,0.3245537983198301,-0.14192950461897214,-0.18013094561870302,0.13374744062452149,0.30619792985696137
314345,6199,918,2024-06-17,True,0.0,0.7463102199944305,0.06748826291079818,0.03745512289422814,12.979999999999961,0.2594587130626902,0.3425504004418667,-0.07125103562551782,0.09463736155382074,0.39116723527823527
314342,14,17,2024-06-16,False,-14.0,0.1867768595041322,-0.0794106191680427,-0.037840180368966414,-11.039999999999992,-0.16558507457774008,-0.10190188323193983,0.3463106098423969,-0.14805501663722187,0.6831093235974979
359605,12010,13790,2024-06-16,True,-1.0,0.6927133269415149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4855760667692287
349259,10188,12256,2024-06-16,True,8.0,0.7724886661894536,0.11209842788790164,0.11522094005066141,20.65999999999994,0.3425646829443205,0.3630088634402697,-0.2617068005333749,0.1716227251919108,0.27486420843868953
349232,8380,8044,2024-06-16,False,0.0,0.2079889807162534,-0.04950594652597684,-0.05435759209344121,-9.620000000000005,-0.15798533488330513,0.22165340248591603,0.15745998390414018,-0.09965504849775142,0.5551224036283666
349231,14478,15707,2024-06-16,False,10.0,0.8376623376623377,0.15552995391705066,0.11751072253381722,20.974615384615362,0.4192396313364055,0.11082949308755774,-0.36877880184331824,0.2100672268907563,0.23565531076855473
349260,9559,7967,2024-06-16,True,1.0,0.35625,0.027670171555063572,0.042259898375006266,9.930000000000007,0.09220036558166012,0.08324529187838547,-0.12064194798007755,0.06395933599599402,0.3925991665203068
314343,624,8304,2024-06-16,True,2.0,0.9304137095378224,0.0817686389448617,0.06477834768272578,25.000000000000057,0.47107986810771196,0.390364535629236,-0.15256915185931508,0.1823584901998081,0.3081531765873682
359604,1119,731,2024-06-16,True,-2.0,0.6099369670003707,-0.010876458650431242,-0.025974025974025983,-8.390000000000015,-0.11374302384576351,-0.06525875190258756,0.1017250126839171,-0.05781144401892324,0.5039542001775543
349233,14529,6882,2024-06-16,False,-2.0,0.1304347826086955,-0.061587301587301635,-0.02990810359231416,-11.060000000000002,-0.2124644945697578,0.11423558897243091,0.20698412698412705,-0.11724681508171408,0.6465357077182006
349257,13599,12514,2024-06-15,True,3.0,0.5848153214774282,1.1612985640563345e-05,0.020633497858074168,1.589999999999975,0.06042817078056695,0.11693115241463015,0.023690490706708367,0.010487995868112776,0.5157467395299353
314340,5448,8185,2024-06-15,False,-4.0,0.0865865865865866,-0.05542035852298388,-0.005230659168606655,-3.099999999999966,-0.07507637817900337,-0.149906469715539,0.20388429218978166,-0.08245239550706773,0.5589235935373803
349258,14318,11232,2024-06-15,False,-8.0,0.1485507246376811,-0.10008169934640526,0.053642918884491186,-11.219999999999999,-0.16816448801742911,-0.1371187363834423,0.1469226579520697,-0.09181542185166991,0.6348707243085217
344471,12679,7932,2024-06-15,False,3.0,0.3589480172590918,-0.04165528868415119,0.0010626046279696988,-8.230000000000018,-0.11246987308107892,0.02020136060883093,0.2706436178422593,-0.10183546698791834,0.5797915473199666
361711,4094,15743,2024-06-15,False,0.0,,-0.08043775649794804,0.034336525307797516,-24.115714285714233,-0.415595075239398,-0.3897400820793433,0.1794801641586865,-0.16580296284899831,0.7975705606372666
349229,4173,5214,2024-06-15,False,-15.0,0.0381058083610803,-0.18379078764873347,-0.09338664123537399,-21.150000000000034,-0.43040854563593456,-0.2379735747134828,0.566781030245517,-0.2898072573102547,0.7981343533338106
349230,8826,14479,2024-06-15,True,-3.0,0.4176839902336937,0.03699912891986068,0.002499563395040205,6.810000000000002,0.13815331010452958,0.010496515679442542,-0.13563806620209062,0.08249792154286473,0.3642666288901323
344472,10417,12489,2024-06-15,True,4.0,0.6158568938073221,0.03195499202658547,-0.0011597693843186097,3.3499999999999943,0.03150892687877027,0.23875079455354453,-0.1867451741326822,0.059302642000231276,0.383076529213664
314341,6199,6387,2024-06-15,True,5.0,0.5876473426621631,0.11075111482720185,0.06753994797473056,21.68999999999997,0.41408862876254204,0.3152986807878111,-0.08433203270159817,0.14184694859880387,0.33964265969229746
359603,14137,13576,2024-06-15,False,0.0,0.4916344916344917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4855760667692287
357987,6530,15119,2024-06-15,True,5.0,0.7974329647985767,0.1477749201153457,0.03189930636739147,19.586666666666616,0.39277530979658604,0.10116125009742039,-0.487117138180968,0.2707233579678151,0.20183428929983915
352694,724,11709,2024-06-14,True,-1.0,0.6872933396315541,0.01619048968086456,0.06138362819949855,-0.12666666666669357,-0.044853180730059616,0.17172117795373731,-0.16354094366616145,0.03611731729383183,0.4385726487532622
354061,14616,15713,2024-06-14,False,2.0,0.4909326424870466,0.035973686141204664,-0.028050182191680317,7.900000000000006,0.15362793768799987,0.16790980900442642,-0.22978161453620594,0.1054302438472633,0.433729371972575
354060,4210,7397,2024-06-14,True,2.0,0.8298898071625345,0.00730010080317367,0.006064448996845773,-1.7699999999999818,0.016079732058660756,-0.4056352225799109,-0.015283061815107413,0.008582274302690207,0.4705119442713138
358417,14718,14278,2024-06-14,False,-1.0,,-0.12570892018779345,-0.11462910798122067,-25.363333333333316,-0.5964694835680753,-0.5385539906103287,0.6188920187793427,-0.3756108461965685,0.7981624821281795
360942,11275,4330,2024-06-14,False,-4.0,,0.01654614611652583,-0.030570916017828353,4.849999999999994,0.07263906098771367,-0.13366992781096454,0.015683083353368765,0.016040625785894713,0.46538212925705813
357991,6368,9314,2024-06-14,False,4.0,0.3520293357779814,0.11004386497217261,0.024070831238333035,11.389999999999958,0.2147881015540567,0.2138171772688131,-0.3111292196196058,0.1451346727845373,0.22935020143873952
350488,13683,15021,2024-06-14,False,-1.0,0.2802402651201325,-0.004992086349601688,-0.019248972798668607,-2.6599999999999966,-0.006984769466282348,0.03938143794919702,0.2953011079110559,-0.08548148567620129,0.4814566139409927
349898,11490,14375,2024-06-14,False,-3.0,0.2880308097699401,-0.007165806906851313,0.015477750733320916,0.5666666666666345,-0.015427721944769601,0.16886915894252974,0.1900582992512212,-0.05864829599970267,0.5449258783098789
350487,1124,15072,2024-06-14,False,4.0,0.6282322373785536,0.04420326864147084,-0.007763023493360666,5.990000000000009,0.09841675178753828,-0.04180286006128697,-0.08787027579162432,0.05507136596669959,0.42823262286091424
