match_id,t1,t2,winner,date,0_wr_diff,1_wr_diff,2_wr_diff,3_wr_diff,4_wr_diff,5_wr_diff,6_wr_diff,7_wr_diff,8_wr_diff,9_wr_diff
297046,8484,13368,False,2024-02-09,0.014285714285714263,0.07142857142857145,0.0,0.5,0.01976284584980237,0.0,-0.14545454545454545,0.5,0.047619047619047616,0.75
288467,13368,13587,True,2023-12-01,0.0,0.42857142857142855,0.0,0,-0.5555555555555556,0,0.5,0,0.25,0
279040,6538,8258,True,2023-10-11,-0.15476190476190482,0.16666666666666663,1.0,-0.15000000000000002,0.4444444444444445,0,0.20000000000000007,1.0,0.2222222222222222,0
179378,10597,3107,True,2023-03-10,0.8,0,0,0,1.0,1.0,0.0,-0.33333333333333337,0.0,0
295218,4669,5310,False,2024-03-02,-0.10096153846153844,-0.4,-0.4,0.16666666666666674,-0.10952380952380958,0.4,0.38636363636363635,0.41666666666666663,0.06666666666666671,0.0
188030,6387,12477,True,2023-04-12,0.0,0,0,0.5,1.0,1.0,0.6666666666666666,1.0,0.8,0
299354,8826,4173,True,2024-02-17,-0.5,0.125,-0.4,-0.46666666666666673,-0.19444444444444442,0.0,-0.5476190476190477,-0.16666666666666663,0.02941176470588236,0.19999999999999996
296295,15058,15065,True,2024-03-28,0.25,0.3055555555555556,0.75,0,0,-0.09999999999999998,0.07777777777777783,0,0.3333333333333333,0.0
297844,282,104,False,2024-02-10,0.0714285714285714,0.0,0,0.05555555555555558,-0.7142857142857143,-0.5,-0.5,0.5714285714285714,0.13333333333333341,0.33333333333333337
181477,5366,8375,False,2023-05-26,0.15873015873015872,0.0,0,0.16666666666666669,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.30000000000000004,0.0,0
313827,283,11490,True,2024-03-09,-0.36666666666666664,0.3,-0.5,0.6,-0.08333333333333326,-0.09999999999999998,-0.2272727272727273,-0.5,-0.14285714285714285,0.5
179418,363,361,False,2023-03-16,0.0,0,0,0.5,0.0,-0.5,0.0,0.0,1.0,0
235017,3531,5214,True,2023-07-01,0.1777777777777778,0.25,0,0.19999999999999996,0.33333333333333337,-1.0,0.30000000000000004,0.09999999999999998,0.2333333333333334,0
296737,14,5448,True,2024-02-19,0.2121212121212121,0.19999999999999996,0.0,0.06493506493506496,-0.10000000000000003,-1.0,-0.009615384615384581,0.2222222222222222,-0.75,0.5
276513,5214,11250,True,2023-09-30,0.5882352941176471,0.6666666666666666,0,0.8333333333333334,0.75,1.0,-0.5714285714285714,0.4,0.4444444444444444,0
170403,10400,11276,True,2023-02-26,-0.3333333333333333,0,0,0.0,0.0,0.5,0.0,0.5,0,0
300589,1470,6159,True,2024-03-05,0.02941176470588236,0.375,-0.5,0.0,-0.22857142857142865,0.6666666666666667,0.4120879120879121,0.3333333333333333,0.09230769230769231,-0.16666666666666663
193284,10421,12373,False,2023-05-17,-0.5,0,0,0.0,-0.25,-1.0,-0.25,-0.6666666666666666,-1.0,0
289447,17,4733,True,2023-12-14,-0.3412698412698413,-0.4444444444444444,-0.5555555555555556,0.3333333333333333,0.16666666666666663,0.0,-0.17582417582417587,-0.08333333333333334,-0.04761904761904767,-1.0
329324,10755,10727,True,2024-04-12,-0.13492063492063494,0.5,0.5,0.16666666666666669,-0.19999999999999996,0.8,-0.6031746031746031,-1.0,-0.05555555555555558,-0.8333333333333334
183944,2059,1184,False,2023-04-05,0.0,0,0,0.5,0.5,0.0,0.0,-1.0,1.0,0
314894,10725,13188,False,2024-03-19,-0.18452380952380953,0.16666666666666674,0.46666666666666673,-0.75,-0.0854700854700855,-0.33333333333333337,-0.25274725274725274,-0.30000000000000004,0.23232323232323238,0.5
327268,12489,14467,False,2024-04-14,-0.4375,0.1842105263157895,-0.5,0.75,0.6,0.5714285714285714,0.25,0.5,0.46153846153846156,0.0
189033,9507,3136,False,2023-04-13,0.0,0,0,-0.25,-0.8333333333333334,0.3333333333333333,0.0,0.09999999999999998,0.0,0
300515,14773,14811,True,2024-02-29,0.0,-1.0,0,0,0,-0.6666666666666666,0.33333333333333337,0,-0.19999999999999996,1.0
297043,13368,8369,False,2024-02-08,-0.3,-0.3714285714285715,-1.0,-0.5,0.045454545454545414,0.5,0.3333333333333333,0,0.08333333333333331,0
326883,14958,7511,False,2024-04-18,-0.9,-0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-0.6,-0.75,-0.75,-0.8571428571428571
165584,6751,9077,True,2023-02-23,0.0,0,0,0,-1.0,0.0,0,1.0,0,0
329331,15021,15117,False,2024-04-30,0.5,-0.75,-0.20000000000000007,0,0,0.0,0.17857142857142855,0,-0.09523809523809523,-0.1428571428571428
296797,4050,6665,True,2024-02-04,0.22916666666666669,-0.25,0.06666666666666665,0.4,0.19413919413919412,0.0,-0.09166666666666667,0.07142857142857145,-0.06666666666666665,-0.6
295200,5310,4572,True,2024-02-03,0.033333333333333326,-0.41666666666666663,0.0,0.3589743589743589,0.09285714285714286,-0.5,0.0,-0.41666666666666663,-0.29166666666666663,-0.5
188355,4050,10408,False,2023-04-06,0.0,0,0,0.6666666666666666,0.5,1.0,-0.5,0.5,0,0
270911,7397,7682,True,2023-09-06,0.5,0.6,0,0.6666666666666666,0.5,0.75,0.5,0.0,0.5714285714285714,0
295228,13558,9077,True,2024-03-10,-0.5333333333333333,0.75,0.75,0.1428571428571429,0.18627450980392157,0.2727272727272727,0.4,0,-0.29166666666666663,-0.0357142857142857
314542,8369,13368,False,2024-03-15,0.33333333333333337,0.2333333333333334,0.5,0.5,-0.045454545454545414,-0.5,0.02857142857142858,0,0.1964285714285714,0
296985,12679,7403,True,2024-02-09,0.2857142857142857,-1.0,1.0,-1.0,0.08333333333333337,-0.6666666666666666,0.25,0.0,0.7777777777777778,0.5
287392,7055,8240,True,2023-12-02,-0.36363636363636365,-0.025000000000000022,0,0.0,-0.13888888888888884,0.0,-0.275,-0.4285714285714286,0.0,-1.0
332994,6530,12255,True,2024-04-20,0.65,0.5454545454545454,0.75,0.6666666666666666,0.8,1.0,0.033333333333333326,0.6666666666666666,0.3166666666666667,0.3333333333333333
296798,623,14148,True,2024-02-04,-0.25,0.0,0.0,0.0,-0.7272727272727273,0.0,0.07142857142857145,0.6666666666666666,0.16666666666666669,-0.3333333333333333
332991,14278,12255,True,2024-04-20,0.75,0.8333333333333334,0.5,0,1.0,0.6666666666666666,0.13333333333333341,0.0,-0.3333333333333333,0.6666666666666666
235019,2755,4669,True,2023-07-01,0.6363636363636364,0.0,0,0.25,0.4545454545454546,0.5,0.16666666666666663,-0.6666666666666666,0.33333333333333337,0
188360,4050,497,True,2023-04-20,-0.6666666666666666,0,0,0.3333333333333333,-0.16666666666666674,-0.08333333333333337,0.3333333333333333,-0.5,0.0,0
297036,4733,14819,True,2024-02-03,0.7333333333333333,0.4444444444444444,0.5555555555555556,0,0.375,0.0,0.5333333333333333,0.25,0.625,-0.4
305350,4569,1458,False,2024-03-04,0.1333333333333333,0.42045454545454547,0.33333333333333337,0.6666666666666667,-0.14479638009049778,-0.475,0.24761904761904763,0.6,-0.2,0.09999999999999998
279037,6538,756,True,2023-10-10,-0.4166666666666667,-0.33333333333333337,-1.0,0.25,-0.2222222222222222,0,0.8,1.0,-0.33333333333333337,0
237269,5448,878,True,2023-07-20,-0.29166666666666663,0.5,0,0.16666666666666669,-0.30000000000000004,-1.0,0.6666666666666666,-0.4,0.0,0
235024,6538,3531,True,2023-07-02,-0.7777777777777778,-0.08333333333333337,0,-0.5,-0.1428571428571429,0.0,0.16666666666666663,0.5,-0.2571428571428571,0
247090,1184,14,True,2023-08-12,0.06666666666666665,0.09523809523809523,0,-0.13636363636363635,0.22222222222222227,0.0,-0.13461538461538458,0.55,0.16666666666666666,0
314304,14,624,False,2024-04-07,-0.0714285714285714,-0.036363636363636376,0.75,-0.030303030303030276,-0.36666666666666664,0.0,0.1428571428571429,-0.5634920634920635,-0.6,-0.11111111111111116
189081,2908,5310,True,2023-04-17,0.1333333333333333,0,0,-1.0,-0.26666666666666666,0.0,0,0.0,0.0,0
170387,10400,4330,False,2023-02-19,-1.0,0,0,0,0,1.0,-1.0,1.0,0,0
299643,15021,14470,False,2024-03-13,0.0,0.0,0.5,0,0,0.0,0.6666666666666666,0,0.5,1.0
299656,10727,10755,False,2024-04-03,0.13492063492063494,-0.55,-0.6666666666666667,-0.16666666666666669,0.19999999999999996,-0.75,0.5238095238095237,1.0,0.0,1.0
276810,12566,6530,False,2023-10-05,-0.25,-0.75,0,-0.6666666666666666,-0.7777777777777778,0,0.3125,0.33333333333333337,-0.5833333333333334,0
