match_id,t1,t2,date,map,winner,played,net_h2h,past_diff,odds,avg_win%,avg_pick%,avg_ban%,avg_play%
70077,1034,637,2022-03-11,0,True,False,1.0,-4,0.4629629629629629,0.525,0.3611111111111111,0.41666666666666663,0.2222222222222222
70077,1034,637,2022-03-11,5,True,False,1.0,-4,0.4629629629629629,0.375,0.05555555555555555,0.16666666666666666,0.3472222222222222
70077,1034,637,2022-03-11,4,True,True,1.0,-4,0.4629629629629629,0.7416666666666667,0.1111111111111111,0.5833333333333333,0.2361111111111111
70077,1034,637,2022-03-11,1,True,True,1.0,-4,0.4629629629629629,0.4875,0.05555555555555555,0.6527777777777778,0.16666666666666666
70077,1034,637,2022-03-11,3,True,True,1.0,-4,0.4629629629629629,0.16666666666666666,0.125,0.29166666666666663,0.5416666666666666
70078,2,2815,2022-03-13,8,False,False,4.0,-3,0.4505494505494506,0.5,0.0,0.0,0.0
70078,2,2815,2022-03-13,0,False,True,4.0,-3,0.4505494505494506,0.6136363636363636,0.0,0.39285714285714285,0.35714285714285715
70078,2,2815,2022-03-13,2,False,True,4.0,-3,0.4505494505494506,0.5972222222222222,0.07142857142857142,0.14285714285714285,0.6428571428571428
70078,2,2815,2022-03-13,1,False,False,4.0,-3,0.4505494505494506,0.78125,0.21428571428571427,0.35714285714285715,0.0
70078,2,2815,2022-03-13,3,False,False,4.0,-3,0.4505494505494506,0.5,0.3214285714285714,0.5357142857142857,0.25
70078,2,2815,2022-03-13,5,False,False,4.0,-3,0.4505494505494506,0.5296052631578947,0.0,0.5714285714285714,0.2857142857142857
70078,2,2815,2022-03-13,4,False,True,4.0,-3,0.4505494505494506,0.5678571428571428,0.39285714285714285,0.8571428571428572,0.0
70079,120,5248,2022-03-12,3,True,False,0.0,7,0.78125,0.6666666666666666,0.125,0.25,0.5
70079,120,5248,2022-03-12,0,True,False,0.0,7,0.78125,0.7,0.0,0.5,0.20833333333333331
70079,120,5248,2022-03-12,1,True,False,0.0,7,0.78125,0.5821428571428572,0.08333333333333333,0.3333333333333333,0.3333333333333333
70079,120,5248,2022-03-12,8,True,False,0.0,7,0.78125,0.65,0.0,0.0,0.0
70079,120,5248,2022-03-12,4,True,True,0.0,7,0.78125,0.6,0.0,0.375,0.41666666666666663
70079,120,5248,2022-03-12,5,True,True,0.0,7,0.78125,0.6921052631578948,0.08333333333333333,0.16666666666666666,0.375
70079,120,5248,2022-03-12,2,True,True,0.0,7,0.78125,0.6339285714285714,0.41666666666666663,0.7083333333333333,0.0
70080,8127,1615,2022-03-13,2,True,False,0.0,3,0.7936507936507936,0.14285714285714285,0.125,0.25,0.4583333333333333
70080,8127,1615,2022-03-13,5,True,False,0.0,3,0.7936507936507936,0.125,0.0,0.5,0.25
70080,8127,1615,2022-03-13,0,True,True,0.0,3,0.7936507936507936,0.4722222222222222,0.29166666666666663,0.41666666666666663,0.125
70080,8127,1615,2022-03-13,1,True,True,0.0,3,0.7936507936507936,0.2777777777777778,0.0,0.6666666666666666,0.16666666666666666
70080,8127,1615,2022-03-13,3,True,False,0.0,3,0.7936507936507936,0.25,0.3333333333333333,0.3333333333333333,0.125
70080,8127,1615,2022-03-13,4,True,True,0.0,3,0.7936507936507936,0.4642857142857143,0.0,0.5833333333333333,0.41666666666666663
70080,8127,1615,2022-03-13,8,True,False,0.0,3,0.7936507936507936,0.3333333333333333,0.0,0.0,0.0
70288,581,6961,2022-02-20,5,False,False,0.0,-1,0.3547312767994671,0.25,0.0,0.0,0.0
70288,581,6961,2022-02-20,0,False,True,0.0,-1,0.3547312767994671,0.25,0.0,0.0,0.0
70288,581,6961,2022-02-20,8,False,False,0.0,-1,0.3547312767994671,1.0,0.0,0.0,0.0
70288,581,6961,2022-02-20,1,False,False,0.0,-1,0.3547312767994671,0.6666666666666666,0.0,0.0,0.0
70291,6946,6961,2022-02-26,8,False,True,0.0,0,0.4664924601230333,1.0,0.0,0.0,0.0
70291,6946,6961,2022-02-26,4,False,False,0.0,0,0.4664924601230333,0.5,0.5,0.5,0.5
70291,6946,6961,2022-02-26,2,False,False,0.0,0,0.4664924601230333,0.0,0.0,0.0,1.0
70291,6946,6961,2022-02-26,0,False,True,0.0,0,0.4664924601230333,0.0,0.5,1.0,0.0
70291,6946,6961,2022-02-26,1,False,True,0.0,0,0.4664924601230333,1.0,0.0,0.5,0.0
70291,6946,6961,2022-02-26,3,False,False,0.0,0,0.4664924601230333,0.5,0.0,0.5,0.0
70293,4894,7391,2022-02-27,4,False,False,0.0,-6,0.5495495495495496,0.16666666666666666,0.0,0.25,0.25
70293,4894,7391,2022-02-27,5,False,True,0.0,-6,0.5495495495495496,0.08333333333333333,0.25,0.5,0.0
70293,4894,7391,2022-02-27,3,False,False,0.0,-6,0.5495495495495496,0.5,0.0,0.0,0.25
70293,4894,7391,2022-02-27,2,False,False,0.0,-6,0.5495495495495496,0.8333333333333333,0.0,0.5,0.0
70293,4894,7391,2022-02-27,0,False,False,0.0,-6,0.5495495495495496,0.5,0.0,0.0,0.25
70293,4894,7391,2022-02-27,8,False,True,0.0,-6,0.5495495495495496,0.5,0.0,0.0,0.0
70293,4894,7391,2022-02-27,1,False,True,0.0,-6,0.5495495495495496,0.2,0.25,0.25,0.0
70294,1916,4894,2022-03-05,8,False,False,-2.0,6,0.465195246179966,0.625,0.0,0.0,0.0
70294,1916,4894,2022-03-05,0,False,True,-2.0,6,0.465195246179966,0.5,0.0,0.0,0.16666666666666666
70294,1916,4894,2022-03-05,5,False,True,-2.0,6,0.465195246179966,0.3214285714285714,0.16666666666666666,0.5,0.0
70294,1916,4894,2022-03-05,4,False,False,-2.0,6,0.465195246179966,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333
70294,1916,4894,2022-03-05,1,False,False,-2.0,6,0.465195246179966,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.0
70294,1916,4894,2022-03-05,3,False,False,-2.0,6,0.465195246179966,0.5,0.0,0.0,0.3333333333333333
70294,1916,4894,2022-03-05,2,False,True,-2.0,6,0.465195246179966,0.3333333333333333,0.0,0.3333333333333333,0.0
70295,2406,3512,2022-03-05,8,False,False,5.0,12,0.716657034611186,0.7857142857142857,0.0,0.0,0.0
70295,2406,3512,2022-03-05,3,False,True,5.0,12,0.716657034611186,0.5,0.25,0.25,0.25
70295,2406,3512,2022-03-05,0,False,False,5.0,12,0.716657034611186,0.5,0.25,0.5,0.0
70295,2406,3512,2022-03-05,4,False,False,5.0,12,0.716657034611186,0.3205128205128205,0.0,0.5,0.0
70295,2406,3512,2022-03-05,2,False,True,5.0,12,0.716657034611186,0.125,0.0,0.25,0.25
70295,2406,3512,2022-03-05,5,False,True,5.0,12,0.716657034611186,0.5857142857142856,0.0,0.0,0.25
70295,2406,3512,2022-03-05,1,False,False,5.0,12,0.716657034611186,0.3333333333333333,0.0,0.0,0.25
70299,420,6961,2022-03-12,2,False,False,0.0,-13,0.0428649935885693,0.0,0.0,0.0,0.5
70299,420,6961,2022-03-12,8,False,False,0.0,-13,0.0428649935885693,1.0,0.0,0.0,0.0
70299,420,6961,2022-03-12,5,False,True,0.0,-13,0.0428649935885693,0.3,0.25,0.25,0.5
70299,420,6961,2022-03-12,0,False,True,0.0,-13,0.0428649935885693,0.3,0.0,1.0,0.0
70299,420,6961,2022-03-12,1,False,False,0.0,-13,0.0428649935885693,0.41666666666666663,0.25,0.25,0.0
70299,420,6961,2022-03-12,3,False,False,0.0,-13,0.0428649935885693,0.5,0.0,0.25,0.25
70299,420,6961,2022-03-12,4,False,True,0.0,-13,0.0428649935885693,0.125,0.25,0.75,0.25
70300,2406,4894,2022-03-13,4,False,False,-1.0,1,0.2857142857142857,0.3205128205128205,0.0,0.4583333333333333,0.25
70300,2406,4894,2022-03-13,8,False,False,-1.0,1,0.2857142857142857,0.6607142857142857,0.0,0.0,0.0
70300,2406,4894,2022-03-13,5,False,True,-1.0,1,0.2857142857142857,0.40625,0.29166666666666663,0.6666666666666666,0.16666666666666666
70300,2406,4894,2022-03-13,1,False,False,-1.0,1,0.2857142857142857,0.5833333333333333,0.25,0.25,0.29166666666666663
70300,2406,4894,2022-03-13,3,False,False,-1.0,1,0.2857142857142857,0.5,0.16666666666666666,0.3333333333333333,0.41666666666666663
70300,2406,4894,2022-03-13,0,False,True,-1.0,1,0.2857142857142857,0.25,0.16666666666666666,0.4583333333333333,0.29166666666666663
70300,2406,4894,2022-03-13,2,False,True,-1.0,1,0.2857142857142857,0.35,0.125,0.7083333333333333,0.16666666666666666
71399,918,795,2022-02-18,1,True,True,2.0,1,0.9433962264150942,0.225,0.07142857142857142,0.35714285714285715,0.07142857142857142
71399,918,795,2022-02-18,4,True,False,2.0,1,0.9433962264150942,0.6,0.07142857142857142,0.14285714285714285,0.21428571428571427
71399,918,795,2022-02-18,2,True,True,2.0,1,0.9433962264150942,0.3055555555555556,0.07142857142857142,0.14285714285714285,0.14285714285714285
71399,918,795,2022-02-18,8,True,True,2.0,1,0.9433962264150942,0.325,0.0,0.0,0.0
71399,918,795,2022-02-18,3,True,False,2.0,1,0.9433962264150942,0.375,0.07142857142857142,0.14285714285714285,0.2857142857142857
71399,918,795,2022-02-18,5,True,False,2.0,1,0.9433962264150942,0.25,0.0,0.0,0.14285714285714285
71399,918,795,2022-02-18,0,True,False,2.0,1,0.9433962264150942,0.575,0.14285714285714285,0.5,0.0
71400,799,918,2022-02-19,5,True,False,0.0,3,0.6042792463852782,0.5,0.0,0.25,0.375
71400,799,918,2022-02-19,1,True,True,0.0,3,0.6042792463852782,0.5394736842105263,0.375,0.625,0.0625
71400,799,918,2022-02-19,0,True,False,0.0,3,0.6042792463852782,0.5977272727272727,0.125,0.4375,0.3125
71400,799,918,2022-02-19,4,True,True,0.0,3,0.6042792463852782,0.6,0.0625,0.375,0.4375
71400,799,918,2022-02-19,8,True,True,0.0,3,0.6042792463852782,0.6305555555555555,0.0,0.0,0.0
71400,799,918,2022-02-19,2,True,False,0.0,3,0.6042792463852782,0.5380116959064327,0.3125,0.4375,0.375
71400,799,918,2022-02-19,3,True,False,0.0,3,0.6042792463852782,0.375,0.0625,0.375,0.3125
71615,8185,8082,2022-02-23,8,True,False,0.0,-1,0.9433962264150942,0.5,0.0,0.0,0.0
71615,8185,8082,2022-02-23,4,True,False,0.0,-1,0.9433962264150942,0.5,0.0,0.0,0.0
71615,8185,8082,2022-02-23,2,True,True,0.0,-1,0.9433962264150942,0.5,0.0,0.0,0.0
71617,8182,8086,2022-02-24,0,True,False,0.0,-8,0.6289308176100629,0.5,0.0,0.0,0.0
71617,8182,8086,2022-02-24,3,True,False,0.0,-8,0.6289308176100629,0.16666666666666666,0.0,0.0,0.0
71617,8182,8086,2022-02-24,8,True,True,0.0,-8,0.6289308176100629,0.25,0.0,0.0,0.0
71617,8182,8086,2022-02-24,1,True,True,0.0,-8,0.6289308176100629,0.3333333333333333,0.0,0.0,0.0
71618,2554,8185,2022-02-25,1,False,False,0.0,-2,0.0099009900990099,0.16666666666666666,0.5,1.0,0.0
71618,2554,8185,2022-02-25,5,False,False,0.0,-2,0.0099009900990099,0.25,0.0,0.0,0.5
71618,2554,8185,2022-02-25,0,False,True,0.0,-2,0.0099009900990099,0.7142857142857143,0.5,1.0,0.0
71618,2554,8185,2022-02-25,2,False,True,0.0,-2,0.0099009900990099,0.8,0.0,0.5,0.0
71618,2554,8185,2022-02-25,8,False,False,0.0,-2,0.0099009900990099,0.8,0.0,0.0,0.0
71618,2554,8185,2022-02-25,4,False,True,0.0,-2,0.0099009900990099,0.875,0.0,0.5,0.5
71618,2554,8185,2022-02-25,3,False,False,0.0,-2,0.0099009900990099,0.0,0.0,0.0,0.5
71620,8182,8075,2022-02-26,4,True,True,0.0,-1,0.8333333333333334,0.25,0.5,0.5,0.5
71620,8182,8075,2022-02-26,3,True,False,0.0,-1,0.8333333333333334,0.0,0.0,0.5,0.0
71620,8182,8075,2022-02-26,2,True,False,0.0,-1,0.8333333333333334,1.0,0.0,0.5,0.5
71620,8182,8075,2022-02-26,5,True,False,0.0,-1,0.8333333333333334,0.0,0.0,0.0,0.5
71620,8182,8075,2022-02-26,0,True,False,0.0,-1,0.8333333333333334,0.5,0.0,0.0,0.0
71620,8182,8075,2022-02-26,1,True,True,0.0,-1,0.8333333333333334,1.0,0.0,1.0,0.0
71623,8088,8185,2022-02-27,3,False,False,0.0,-9,,0.0,0.0,0.0,0.25
71623,8088,8185,2022-02-27,8,False,False,0.0,-9,,0.5,0.0,0.0,0.0
71623,8088,8185,2022-02-27,4,False,True,0.0,-9,,0.75,0.0,0.75,0.25
71623,8088,8185,2022-02-27,1,False,False,0.0,-9,,0.25,0.0,0.75,0.0
71623,8088,8185,2022-02-27,0,False,True,0.0,-9,,0.25,1.0,1.0,0.0
71623,8088,8185,2022-02-27,2,False,True,0.0,-9,,0.3333333333333333,0.0,0.5,0.5
71623,8088,8185,2022-02-27,5,False,False,0.0,-9,,0.0,0.0,0.0,0.75
71625,8182,2542,2022-03-02,8,True,False,0.0,-4,0.320040899795501,0.2727272727272727,0.0,0.0,0.0
71625,8182,2542,2022-03-02,0,True,True,0.0,-4,0.320040899795501,0.3333333333333333,0.0,0.0,0.25
71625,8182,2542,2022-03-02,3,True,False,0.0,-4,0.320040899795501,0.16666666666666666,0.25,0.25,0.0
71625,8182,2542,2022-03-02,1,True,True,0.0,-4,0.320040899795501,0.875,0.0,1.0,0.0
71625,8182,2542,2022-03-02,2,True,False,0.0,-4,0.320040899795501,0.9,0.25,0.5,0.5
71625,8182,2542,2022-03-02,4,True,True,0.0,-4,0.320040899795501,0.625,0.0,0.75,0.25
71625,8182,2542,2022-03-02,5,True,False,0.0,-4,0.320040899795501,0.5,0.0,0.0,1.0
71628,8086,8185,2022-03-04,5,False,False,0.0,-8,,0.0,0.0,0.0,0.16666666666666666
71628,8086,8185,2022-03-04,8,False,True,0.0,-8,,0.625,0.0,0.0,0.0
71628,8086,8185,2022-03-04,2,False,True,0.0,-8,,0.35,0.16666666666666666,0.8333333333333333,0.16666666666666666
71628,8086,8185,2022-03-04,3,False,False,0.0,-8,,0.2,0.0,0.16666666666666666,0.5
71628,8086,8185,2022-03-04,0,False,True,0.0,-8,,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
71628,8086,8185,2022-03-04,1,False,False,0.0,-8,,0.375,0.16666666666666666,0.5,0.16666666666666666
71628,8086,8185,2022-03-04,4,False,False,0.0,-8,,0.5,0.16666666666666666,0.5,0.3333333333333333
71629,8182,8082,2022-03-04,4,True,True,0.0,2,0.819672131147541,1.0,0.0,0.3333333333333333,0.16666666666666666
71629,8182,8082,2022-03-04,1,True,True,0.0,2,0.819672131147541,1.0,0.0,1.0,0.0
71629,8182,8082,2022-03-04,3,True,False,0.0,2,0.819672131147541,0.0,0.0,0.0,0.5
71629,8182,8082,2022-03-04,2,True,True,0.0,2,0.819672131147541,1.0,0.5,0.6666666666666666,0.3333333333333333
71629,8182,8082,2022-03-04,5,True,False,0.0,2,0.819672131147541,0.0,0.0,0.0,0.5
71629,8182,8082,2022-03-04,0,True,False,0.0,2,0.819672131147541,1.0,0.16666666666666666,0.6666666666666666,0.0
71632,8182,8185,2022-03-06,4,True,False,0.0,-4,,1.0,0.0,0.625,0.375
71632,8182,8185,2022-03-06,2,True,False,0.0,-4,,0.7,0.125,0.75,0.25
71632,8182,8185,2022-03-06,1,True,True,0.0,-4,,0.5,0.125,0.625,0.125
71632,8182,8185,2022-03-06,0,True,False,0.0,-4,,0.6666666666666666,0.375,0.625,0.125
71632,8182,8185,2022-03-06,5,True,True,0.0,-4,,0.0,0.0,0.0,0.625
71632,8182,8185,2022-03-06,8,True,False,0.0,-4,,0.25,0.0,0.0,0.0
71632,8182,8185,2022-03-06,3,True,True,0.0,-4,,0.0,0.0,0.0,0.25
71635,8075,8185,2022-03-10,2,False,True,0.0,-11,0.0909090909090909,0.575,0.1,0.525,0.125
71635,8075,8185,2022-03-10,8,False,True,0.0,-11,0.0909090909090909,0.25,0.0,0.0,0.0
71635,8075,8185,2022-03-10,0,False,True,0.0,-11,0.0909090909090909,0.6666666666666666,0.2,0.525,0.35
71635,8075,8185,2022-03-10,5,False,False,0.0,-11,0.0909090909090909,0.5,0.0,0.1,0.45
71635,8075,8185,2022-03-10,1,False,False,0.0,-11,0.0909090909090909,1.0,0.35,0.575,0.225
71635,8075,8185,2022-03-10,4,False,False,0.0,-11,0.0909090909090909,0.75,0.125,0.575,0.2
71635,8075,8185,2022-03-10,3,False,False,0.0,-11,0.0909090909090909,0.25,0.125,0.35,0.325
71636,8088,8182,2022-03-11,2,False,False,0.0,-13,0.0196078431372549,0.5,0.0,0.3666666666666667,0.6333333333333333
71636,8088,8182,2022-03-11,0,False,False,0.0,-13,0.0196078431372549,0.5,0.43333333333333335,0.43333333333333335,0.26666666666666666
71636,8088,8182,2022-03-11,1,False,True,0.0,-13,0.0196078431372549,0.6666666666666666,0.26666666666666666,0.8333333333333333,0.0
71636,8088,8182,2022-03-11,4,False,True,0.0,-13,0.0196078431372549,0.6666666666666666,0.0,0.8,0.2
71636,8088,8182,2022-03-11,3,False,False,0.0,-13,0.0196078431372549,0.0,0.0,0.1,0.0
71636,8088,8182,2022-03-11,5,False,True,0.0,-13,0.0196078431372549,0.5,0.1,0.26666666666666666,0.6333333333333333
71638,2542,8185,2022-03-12,8,False,True,0.0,-2,0.3421052631578947,0.4358974358974359,0.0,0.0,0.0
71638,2542,8185,2022-03-12,5,False,False,0.0,-2,0.3421052631578947,1.0,0.0,0.16666666666666666,0.3333333333333333
71638,2542,8185,2022-03-12,0,False,True,0.0,-2,0.3421052631578947,0.4583333333333333,0.3333333333333333,0.6666666666666667,0.16666666666666666
71638,2542,8185,2022-03-12,2,False,False,0.0,-2,0.3421052631578947,0.6000000000000001,0.16666666666666666,0.5,0.16666666666666666
71638,2542,8185,2022-03-12,3,False,False,0.0,-2,0.3421052631578947,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.5
71638,2542,8185,2022-03-12,4,False,False,0.0,-2,0.3421052631578947,0.6818181818181819,0.25,0.5833333333333334,0.3333333333333333
71638,2542,8185,2022-03-12,1,False,True,0.0,-2,0.3421052631578947,0.825,0.08333333333333333,0.5833333333333334,0.16666666666666666
71640,2554,8182,2022-03-13,0,True,False,0.0,-9,,0.6764705882352942,0.08333333333333333,0.48333333333333334,0.16666666666666666
71640,2554,8182,2022-03-13,8,True,False,0.0,-9,,0.2727272727272727,0.0,0.0,0.0
71640,2554,8182,2022-03-13,2,True,False,0.0,-9,,0.7142857142857143,0.1,0.3666666666666667,0.45
71640,2554,8182,2022-03-13,3,True,True,0.0,-9,,0.25,0.0,0.18333333333333335,0.2
71640,2554,8182,2022-03-13,4,True,False,0.0,-9,,0.75,0.2,0.8333333333333333,0.16666666666666666
71640,2554,8182,2022-03-13,5,True,True,0.0,-9,,0.75,0.08333333333333333,0.16666666666666666,0.45
71640,2554,8182,2022-03-13,1,True,True,0.0,-9,,0.65,0.26666666666666666,0.7,0.1
72068,6199,4150,2022-02-24,0,False,False,-4.0,3,0.5901639344262295,0.6666666666666667,0.38888888888888884,0.6111111111111112,0.3333333333333333
72068,6199,4150,2022-02-24,1,False,True,-4.0,3,0.5901639344262295,0.7777777777777777,0.0,0.38888888888888884,0.3333333333333333
72068,6199,4150,2022-02-24,4,False,True,-4.0,3,0.5901639344262295,0.5397727272727273,0.3333333333333333,0.7777777777777778,0.16666666666666666
72068,6199,4150,2022-02-24,2,False,False,-4.0,3,0.5901639344262295,0.875,0.1111111111111111,0.2777777777777778,0.4444444444444444
72068,6199,4150,2022-02-24,5,False,False,-4.0,3,0.5901639344262295,0.41666666666666663,0.05555555555555555,0.4444444444444444,0.2222222222222222
72068,6199,4150,2022-02-24,8,False,True,-4.0,3,0.5901639344262295,0.5416666666666667,0.0,0.0,0.0
72068,6199,4150,2022-02-24,3,False,False,-4.0,3,0.5901639344262295,0.0,0.05555555555555555,0.16666666666666666,0.2777777777777778
72072,3136,6199,2022-02-25,2,True,False,0.0,0,,0.625,0.1,0.17142857142857143,0.6571428571428571
72072,3136,6199,2022-02-25,0,True,False,0.0,0,,0.6666666666666667,0.19285714285714284,0.75,0.15
72072,3136,6199,2022-02-25,5,True,True,0.0,0,,0.5,0.05,0.5357142857142857,0.17142857142857143
72072,3136,6199,2022-02-25,8,True,False,0.0,0,,0.225,0.0,0.0,0.0
72072,3136,6199,2022-02-25,1,True,False,0.0,0,,0.8071428571428572,0.0,0.25,0.36428571428571427
72072,3136,6199,2022-02-25,4,True,True,0.0,0,,0.3869047619047619,0.5571428571428572,0.7285714285714285,0.15
72072,3136,6199,2022-02-25,3,True,True,0.0,0,,0.16666666666666666,0.05,0.22142857142857142,0.3142857142857143
72342,6094,908,2022-02-21,2,False,False,0.0,-5,,0.5,0.0,0.0,0.0
72342,6094,908,2022-02-21,1,False,True,0.0,-5,,0.4,0.0,0.0,0.0
72342,6094,908,2022-02-21,8,False,False,0.0,-5,,0.5,0.0,0.0,0.0
72342,6094,908,2022-02-21,0,False,False,0.0,-5,,0.25,0.0,0.0,0.0
72342,6094,908,2022-02-21,4,False,True,0.0,-5,,0.6666666666666666,0.0,0.0,0.0
72343,1837,731,2022-02-21,1,True,False,0.0,-1,,0.25,0.0,0.0,0.0
72343,1837,731,2022-02-21,4,True,True,0.0,-1,,0.16666666666666666,0.0,0.0,0.0
72343,1837,731,2022-02-21,5,True,False,0.0,-1,,0.5,0.0,0.0,0.0
72343,1837,731,2022-02-21,2,True,True,0.0,-1,,0.25,0.0,0.0,0.0
72347,5443,731,2022-02-22,4,True,True,0.0,1,,1.0,0.0,0.5,0.0
72347,5443,731,2022-02-22,1,True,False,0.0,1,,0.0,0.0,0.0,0.5
72347,5443,731,2022-02-22,2,True,False,0.0,1,,1.0,0.5,0.5,0.0
72347,5443,731,2022-02-22,3,True,False,0.0,1,,0.0,0.0,0.5,0.0
72347,5443,731,2022-02-22,0,True,False,0.0,1,,0.5,0.0,0.0,0.0
72347,5443,731,2022-02-22,5,True,True,0.0,1,,0.5,0.0,0.0,0.0
72350,731,5944,2022-02-23,4,False,True,0.0,-1,,0.5,0.0,0.5,0.0
72350,731,5944,2022-02-23,5,False,False,0.0,-1,,1.0,0.25,0.25,0.0
72350,731,5944,2022-02-23,2,False,False,0.0,-1,,0.5,0.25,0.25,0.25
72350,731,5944,2022-02-23,1,False,True,0.0,-1,,0.5,0.0,0.0,0.5
72350,731,5944,2022-02-23,3,False,True,0.0,-1,,0.0,0.0,0.25,0.0
72351,5504,6094,2022-02-23,5,False,True,0.0,4,,0.0,0.0,0.5,0.0
72351,5504,6094,2022-02-23,2,False,False,0.0,4,,0.5,0.0,0.0,0.0
72351,5504,6094,2022-02-23,4,False,True,0.0,4,,0.75,0.5,0.5,0.0
72351,5504,6094,2022-02-23,8,False,False,0.0,4,,0.5,0.0,0.0,0.0
72351,5504,6094,2022-02-23,1,False,True,0.0,4,,0.5,0.0,0.5,0.0
72351,5504,6094,2022-02-23,0,False,False,0.0,4,,0.0,0.0,0.0,0.5
72354,1120,4460,2022-02-24,5,True,False,2.0,5,0.9090909090909092,0.15,0.0,0.0,0.0
72354,1120,4460,2022-02-24,0,True,False,2.0,5,0.9090909090909092,0.3,0.0,0.0,0.0
72354,1120,4460,2022-02-24,4,True,True,2.0,5,0.9090909090909092,0.15625,0.0,0.0,0.0
72354,1120,4460,2022-02-24,1,True,True,2.0,5,0.9090909090909092,0.8333333333333333,0.0,0.0,0.0
72354,1120,4460,2022-02-24,8,True,False,2.0,5,0.9090909090909092,0.7142857142857143,0.0,0.0,0.0
72356,1120,1837,2022-02-25,5,True,True,2.0,2,,0.65,0.0,0.0,1.0
72356,1120,1837,2022-02-25,3,True,True,2.0,2,,0.0,0.0,0.5,0.0
72356,1120,1837,2022-02-25,1,True,False,2.0,2,,0.5921052631578947,0.5,0.5,0.0
72356,1120,1837,2022-02-25,4,True,True,2.0,2,,0.42647058823529416,0.5,1.0,0.0
72356,1120,1837,2022-02-25,8,True,False,2.0,2,,0.21428571428571427,0.0,0.0,0.0
72356,1120,1837,2022-02-25,2,True,False,2.0,2,,0.3333333333333333,0.0,1.0,0.0
72356,1120,1837,2022-02-25,0,True,False,2.0,2,,0.3,0.0,0.0,0.5
72359,2917,918,2022-02-25,0,False,False,1.0,2,,0.625,0.2777777777777778,0.5555555555555556,0.4444444444444444
72359,2917,918,2022-02-25,1,False,True,1.0,2,,0.5,0.1111111111111111,0.8888888888888888,0.05555555555555555
72359,2917,918,2022-02-25,4,False,True,1.0,2,,0.55,0.2777777777777778,0.3333333333333333,0.3333333333333333
72359,2917,918,2022-02-25,3,False,False,1.0,2,,0.7083333333333333,0.05555555555555555,0.2777777777777778,0.5
72359,2917,918,2022-02-25,8,False,False,1.0,2,,0.675,0.0,0.0,0.0
72359,2917,918,2022-02-25,5,False,True,1.0,2,,0.45,0.16666666666666666,0.3333333333333333,0.1111111111111111
72359,2917,918,2022-02-25,2,False,False,1.0,2,,0.6464285714285715,0.05555555555555555,0.16666666666666666,0.1111111111111111
72361,918,799,2022-02-26,0,False,False,0.0,-1,,0.5977272727272727,0.1,0.35,0.31666666666666665
72361,918,799,2022-02-26,1,False,False,0.0,-1,,0.5,0.4833333333333333,0.7333333333333334,0.05
72361,918,799,2022-02-26,8,False,False,0.0,-1,,0.6407894736842106,0.0,0.0,0.0
72361,918,799,2022-02-26,2,False,True,0.0,-1,,0.5472222222222223,0.21666666666666667,0.31666666666666665,0.4833333333333333
72361,918,799,2022-02-26,3,False,False,0.0,-1,,0.375,0.05,0.26666666666666666,0.3
72361,918,799,2022-02-26,4,False,True,0.0,-1,,0.625,0.1,0.5333333333333333,0.31666666666666665
72361,918,799,2022-02-26,5,False,True,0.0,-1,,0.5,0.0,0.21666666666666667,0.43333333333333335
72366,6093,6094,2022-02-26,5,False,False,0.0,-3,,0.0,0.0,0.5,0.0
72366,6093,6094,2022-02-26,4,False,False,0.0,-3,,0.8333333333333333,0.5,0.5,0.0
72366,6093,6094,2022-02-26,2,False,True,0.0,-3,,0.5,0.0,0.0,0.0
72366,6093,6094,2022-02-26,1,False,True,0.0,-3,,0.0,0.0,0.5,0.0
72366,6093,6094,2022-02-26,3,False,True,0.0,-3,,0.0,0.0,0.0,0.25
72366,6093,6094,2022-02-26,0,False,False,0.0,-3,,0.0,0.0,0.0,0.5
72367,1120,5944,2022-02-26,1,True,True,2.0,2,,0.5921052631578947,0.75,0.75,0.0
72367,1120,5944,2022-02-26,3,True,True,2.0,2,,0.5,0.0,0.75,0.0
72367,1120,5944,2022-02-26,5,True,False,2.0,2,,0.6818181818181819,0.0,0.25,0.25
72367,1120,5944,2022-02-26,2,True,False,2.0,2,,0.0,0.0,0.25,0.75
72367,1120,5944,2022-02-26,4,True,False,2.0,2,,0.16666666666666666,0.25,1.0,0.0
72367,1120,5944,2022-02-26,8,True,False,2.0,2,,0.21428571428571427,0.0,0.0,0.0
72367,1120,5944,2022-02-26,0,True,True,2.0,2,,0.3,0.0,0.0,0.25
72369,4460,731,2022-02-27,4,True,True,0.0,1,,0.8333333333333333,0.6666666666666666,1.0,0.0
72369,4460,731,2022-02-27,8,True,False,0.0,1,,0.5,0.0,0.0,0.0
72369,4460,731,2022-02-27,2,True,True,0.0,1,,0.5,0.16666666666666666,0.6666666666666666,0.16666666666666666
72369,4460,731,2022-02-27,0,True,False,0.0,1,,0.0,0.0,0.0,0.6666666666666666
72369,4460,731,2022-02-27,1,True,True,0.0,1,,0.5,0.0,0.6666666666666666,0.3333333333333333
72369,4460,731,2022-02-27,5,True,False,0.0,1,,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
