match_id,t1,t2,date,map,winner,played,net_h2h,past_diff,best_odds,worst_odds,t1_win%,t1_pick%,t1_ban%,t1_play%,t2_win%,t2_pick%,t2_ban%,t2_play%
167359,5248,8304,2023-02-18,6,False,False,0.0,2,0.5555555555555556,0.5555555555555556,0,0.0,1.0,0.0,0,0.0,0.0,0.0
167360,1034,6961,2023-02-19,5,False,False,0.0,-8,0.4818652849740932,0.4818652849740932,1.0,0.5,0.0,1.0,0,0.0,0.5,0.0
167360,1034,6961,2023-02-19,8,False,True,0.0,-8,0.4818652849740932,0.4818652849740932,0,0.0,0.5,0.0,1.0,0.5,0.0,1.0
167360,1034,6961,2023-02-19,0,False,False,0.0,-8,0.4818652849740932,0.4818652849740932,0,0.0,0.5,0.0,0,0.0,1.0,0.0
167360,1034,6961,2023-02-19,4,False,False,0.0,-8,0.4818652849740932,0.4818652849740932,1.0,0.5,0.0,1.0,0,0.0,0.5,0.0
167360,1034,6961,2023-02-19,3,False,True,0.0,-8,0.4818652849740932,0.4818652849740932,0,0.0,1.0,0.0,1.0,0.5,0.0,1.0
167360,1034,6961,2023-02-19,6,False,False,0.0,-8,0.4818652849740932,0.4818652849740932,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0
167360,1034,6961,2023-02-19,7,False,True,0.0,-8,0.4818652849740932,0.4818652849740932,0,0.0,0.0,0.5,1.0,0.0,0.0,1.0
167361,8185,8304,2023-02-19,5,True,True,3.0,5,0.7936507936507936,0.7936507936507936,1.0,0.0,0.0,0.5,0,0.0,0.0,1.0
167361,8185,8304,2023-02-19,7,True,False,3.0,5,0.7936507936507936,0.7936507936507936,0.5,1.0,0.0,1.0,0,0.0,0.5,0.0
167361,8185,8304,2023-02-19,8,True,False,3.0,5,0.7936507936507936,0.7936507936507936,0,0.0,0.5,0.0,1.0,0.5,0.5,0.5
167361,8185,8304,2023-02-19,4,True,False,3.0,5,0.7936507936507936,0.7936507936507936,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0
167361,8185,8304,2023-02-19,0,True,True,3.0,5,0.7936507936507936,0.7936507936507936,0.0,0.0,0.5,0.5,0,0.0,0.5,0.0
167361,8185,8304,2023-02-19,3,True,True,3.0,5,0.7936507936507936,0.7936507936507936,0,0.0,0.5,0.0,1.0,0.0,0.5,0.5
167361,8185,8304,2023-02-19,6,True,False,3.0,5,0.7936507936507936,0.7936507936507936,0,0.0,0.5,0.0,0,0.0,0.0,0.0
167370,6199,4915,2023-02-25,6,False,False,0.0,-6,0.2957746478873239,0.180327868852459,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
167370,6199,4915,2023-02-25,3,False,True,0.0,-6,0.2957746478873239,0.180327868852459,1.0,0.0,0.0,1.0,0,0.0,1.0,0.0
167370,6199,4915,2023-02-25,0,False,False,0.0,-6,0.2957746478873239,0.180327868852459,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
167370,6199,4915,2023-02-25,5,False,True,0.0,-6,0.2957746478873239,0.180327868852459,1.0,1.0,0.0,1.0,0,0.0,1.0,0.0
167370,6199,4915,2023-02-25,7,False,True,0.0,-6,0.2957746478873239,0.180327868852459,0,0.0,1.0,0.0,0,0.0,0.0,1.0
167371,2359,2059,2023-02-25,3,True,False,0.0,8,0.7246376811594204,0.7092198581560284,0,0.0,0.0,0.0,0,0.0,1.0,0.0
167371,2359,2059,2023-02-25,4,True,True,0.0,8,0.7246376811594204,0.7092198581560284,0,0.0,0.0,1.0,0,0.0,0.0,0.0
167371,2359,2059,2023-02-25,5,True,False,0.0,8,0.7246376811594204,0.7092198581560284,0,0.0,1.0,0.0,0,0.0,1.0,0.0
167371,2359,2059,2023-02-25,0,True,True,0.0,8,0.7246376811594204,0.7092198581560284,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0
167371,2359,2059,2023-02-25,7,True,True,0.0,8,0.7246376811594204,0.7092198581560284,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
167371,2359,2059,2023-02-25,6,True,False,0.0,8,0.7246376811594204,0.7092198581560284,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
167371,2359,2059,2023-02-25,8,True,False,0.0,8,0.7246376811594204,0.7092198581560284,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
167372,1184,120,2023-02-26,8,False,False,-2.0,-14,0.1228070175438595,0.0740740740740741,0,0.0,0.0,1.0,0,0.0,1.0,0.0
167372,1184,120,2023-02-26,5,False,True,-2.0,-14,0.1228070175438595,0.0740740740740741,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
167372,1184,120,2023-02-26,4,False,True,-2.0,-14,0.1228070175438595,0.0740740740740741,0,0.0,1.0,0.0,0,0.0,0.0,0.0
167372,1184,120,2023-02-26,0,False,False,-2.0,-14,0.1228070175438595,0.0740740740740741,0,0.0,1.0,0.0,0,0.0,1.0,0.0
167372,1184,120,2023-02-26,7,False,False,-2.0,-14,0.1228070175438595,0.0740740740740741,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
167372,1184,120,2023-02-26,6,False,True,-2.0,-14,0.1228070175438595,0.0740740740740741,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
167373,2593,2406,2023-02-26,7,True,False,1.0,9,0.8547008547008548,0.7936507936507936,0,0.0,1.0,0.0,1.0,0,0,0
167373,2593,2406,2023-02-26,0,True,True,1.0,9,0.8547008547008548,0.7936507936507936,0,0.0,1.0,0.0,0,0,0,0
167373,2593,2406,2023-02-26,4,True,True,1.0,9,0.8547008547008548,0.7936507936507936,1.0,1.0,0.0,1.0,0,0,0,0
167373,2593,2406,2023-02-26,8,True,False,1.0,9,0.8547008547008548,0.7936507936507936,1.0,0.0,0.0,1.0,0,0,0,0
167373,2593,2406,2023-02-26,6,True,False,1.0,9,0.8547008547008548,0.7936507936507936,0,0.0,0.0,1.0,0,0,0,0
167374,4915,2359,2023-02-27,6,True,False,0.0,-1,0.6993006993006994,0.6756756756756757,1.0,0.0,0.0,0.5,0,0.0,0.5,0.0
167374,4915,2359,2023-02-27,5,True,False,0.0,-1,0.6993006993006994,0.6756756756756757,1.0,0.0,0.5,0.5,0,0.0,0.5,0.0
167374,4915,2359,2023-02-27,4,True,False,0.0,-1,0.6993006993006994,0.6756756756756757,0,0.0,0.5,0.0,1.0,0.5,0.0,1.0
167374,4915,2359,2023-02-27,0,True,True,0.0,-1,0.6993006993006994,0.6756756756756757,1.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0
167374,4915,2359,2023-02-27,7,True,True,0.0,-1,0.6993006993006994,0.6756756756756757,1.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0
167374,4915,2359,2023-02-27,3,True,True,0.0,-1,0.6993006993006994,0.6756756756756757,0,0.0,0.5,0.5,0,0.0,0.5,0.0
