map_id,t1,t2,date,map,winner,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,eco_wr_diff,antieco_wr_diff,fullbuy_wr_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff,kast_diff,rating_diff,mks_diff,clutch_diff,econ_diff
134569,2355,2359,2023-07-23,6,2355,0.03930031803725581,-0.05238095238095236,0.08571428571428574,-0.07360290776919587,-0.1764705882352941,-0.012727272727272698,0.0,-0.02564102564102566,-0.007033408691283519,0.0016108380488207875,-0.009177646524307193,0.017987162012605022,-0.006310874849179025,-0.008484071055109906,-0.028581267217630803,-0.010171646535282979,0.11494252873563214,0.17711598746081497,-0.041979949874686735
46407,4663,474,2021-07-29,4,474,-0.05068621921413796,-0.013754755633596738,-0.12857142857142856,0.03120887384846771,-0.5466666666666666,0.1775862068965517,0.36837678721614797,0.058730158730158744,-0.054731402734416845,-0.04357107453554151,-0.05790562135739803,0.05739270443162152,-0.0400766985092159,-0.04620747917401859,-0.04799291617473425,-0.07732267732267725,-0.11970443349753689,-0.06666666666666671,-0.05244360902255644
46408,4663,474,2021-07-29,2,474,0.24728260869565222,0.5512820512820512,-0.3571428571428571,0.34239130434782605,-0.393939393939394,0.0625,0.125,-0.1071428571428571,0.050301431801054994,0.0963438735177866,0.07391304347826085,-0.1282051282051282,0.14838936806900194,0.15152010460934948,0.16219008264462814,0.039891926255562676,-0.31896551724137934,0.14285714285714285,0.06625939849624057
73720,2304,6149,2022-03-14,0,6149,0.04287439613526578,-0.2379310344827586,-0.0711864406779662,0.0954106280193237,0.23809523809523808,-0.06578947368421051,-0.04999999999999999,-0.02182539682539686,0.07505651846269777,0.08540111257502561,-0.05289855072463769,-0.07283537718320322,0.06869904289259128,0.055381830151415415,0.05599173553719011,0.08664971392244139,0.041379310344827565,0.45454545454545453,0.0603383458646616
73721,2304,6149,2022-03-14,5,6149,0.20112612612612618,0.3838709677419355,-0.086046511627907,0.08918918918918917,0.7741935483870968,-0.32499999999999996,-0.631578947368421,-0.0329153605015674,0.11055011303692541,0.14728364728364718,0.031261261261261275,-0.14386694386694387,0.12454991816693947,0.11775582573454917,0.05041322314049582,0.22275905912269553,0.03103448275862064,-0.33333333333333337,0.11691729323308268
73722,2304,6149,2022-03-14,2,6149,-0.05446009389671358,-0.1733333333333333,-0.14407502131287298,0.05070422535211261,0.22058823529411764,-0.16666666666666674,-0.03205128205128205,0.0503703703703704,-0.012434061793519153,0.006514282101136588,-0.09193531559728747,-0.02651578989607163,0.0128408370323399,-0.001647567714466883,-0.03305785123966934,-0.0015893197711379897,-0.005747126436781528,-0.45,-0.026942355889724313
27972,2112,623,2021-04-04,8,623,0.6842105263157895,0.3157894736842105,0.8421052631578947,0.5,0.8571428571428571,0.6470588235294118,0.2857142857142857,0.5714285714285714,0.8413715146948004,0.7723285486443382,0.6894736842105262,0.6099865047233468,0.3651463580667121,0.40676359039190896,0.8243801652892563,0.7752701843610935,0.6982758620689655,0.5833333333333334,0.537124060150376
27973,2112,623,2021-04-04,4,2112,0.8125,0.75,0.8333333333333334,0.5,1.0,0.5555555555555556,0.0,0.5833333333333334,0.8730218538055765,0.8125,0.8625,0.5576923076923077,0.42015915119363395,0.4950738916256157,0.8595041322314051,0.8486967577876668,0.6724137931034483,0.8,0.549812030075188
27974,2112,623,2021-04-04,0,2112,0.5909090909090909,0.2,0.8571428571428571,0.5,0.6666666666666666,0.75,0.5,0.5625,0.8097211755840242,0.7431129476584023,0.5636363636363637,0.6480186480186481,0.3307138904261206,0.3514902363823227,0.7892561983471075,0.7018436109345201,0.7241379310344828,0.42857142857142855,0.5244360902255638
27975,2112,623,2021-04-04,1,2112,0.6842105263157895,0.3157894736842105,0.8421052631578947,0.5,0.8571428571428571,0.6470588235294118,0.2857142857142857,0.5714285714285714,0.8413715146948004,0.7723285486443382,0.6894736842105262,0.6099865047233468,0.3651463580667121,0.40676359039190896,0.8243801652892563,0.7752701843610935,0.6982758620689655,0.5833333333333334,0.537124060150376
