,match_id,t1,t2,winner,date,net_h2h,past_diff,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,eco_wr_diff,antieco_wr_diff,fullbuy_wr_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff,kast_diff,rating_diff,mks_diff,clutch_diff,econ_diff
25,318938,2059,7035,False,2024-05-02,6.0,8.0,0.03975498154981555,0.032615707144009076,0.01934637562167929,0.018662730627306223,-0.0033376776121301077,-0.03878362817962944,-0.002799338338210944,0.009756097560975618,9.852599890530882,0.16712029520295202,0.10118966789667905,-0.0481210332103319,0.060459573409225253,0.09508824345608335,0.004998905309250179,0.056571975916803297,0.9192665571975915,-0.05167464114832532,3.1187192118226577
26,183953,2059,8877,True,2023-04-14,3.0,3.0,0.058108178639155184,0.013972918467300477,-0.04564983888292162,-0.0721306912089632,-0.07186147186147185,0.03296703296703296,0.026900584795321647,-0.06303669008587032,8.953030303030317,0.11188434036778672,0.2592946989335234,0.09580890412150511,0.0058712640241826985,0.06800673216129516,0.014515151515151592,0.01996969696969708,1.0454545454545467,-0.04940711462450592,3.6484848484848555
27,184045,1184,2593,False,2023-04-28,0.0,-5.0,-0.06854509894918293,-0.06161390043705367,-0.05454150369404609,-0.04156860145191765,0.005900728913571629,0.004662004662004726,0.026864035087719285,0.0026451243923362178,-12.15072463768118,-0.24917956707660727,-0.034428348858023705,0.38226538933271437,-0.20436637975859107,-0.27153987167736027,-0.06855652173913074,-0.1313594202898547,-2.07826086956522,0.059144478393714506,-4.784347826086957
28,297408,4915,474,True,2024-02-23,-1.0,-1.0,0.011292753842563674,-0.007700885997032059,-0.009457831595068744,0.02140293781889968,-0.06182795698924737,0.03295534004195422,0.030961791831357055,-0.0345010615711252,1.2309475806451644,0.01818319426311721,-0.030854036189791323,0.010580058403183656,0.002086253833464502,-0.008395634534142493,0.01227318548387113,0.02635887096774181,0.2414314516129039,0.04502242152466368,2.0563508064516256
29,183811,1034,2406,True,2023-05-08,0.0,4.0,0.027064428312159716,-0.009710930442637766,0.02781181538004529,0.051497277676951,0.15319148936170213,0.05580923389142567,0.04821428571428574,0.010971024109710292,7.012324929971982,0.042604355716878484,0.2633166969147005,-0.013271324863883827,0.01662145938014148,0.09611365556494289,0.038268907563025145,0.044481792717086854,-0.33333333333333215,0.11057692307692307,1.5417366946778728
30,189056,188,2359,True,2023-05-25,2.0,9.0,0.05108346030133737,0.057397328055418084,0.022169608265174334,-0.008540714406636285,-0.09217707701637357,-0.009101499927188006,-0.004236405305924035,-0.014817728822449583,6.259498207885343,0.1652530895547657,0.16031826646351788,0.13111562552903333,0.008341114223467061,0.03720570665542189,0.013440860215053863,0.014812425328554202,0.0035842293906824807,0.22471910112359555,0.20621266427718865
31,184520,14,17,True,2023-05-22,2.0,4.0,0.03894904115492348,0.080043341213554,-0.020945094929327723,0.020461646196940297,0.22559793148028445,-0.05785123966942152,-0.04665118079752226,-0.014521193092621676,3.751034482758655,0.10121202327084688,-0.35206313294548597,-0.17594807153630665,0.08027171846091163,0.0025304988497938385,0.0032459770114943165,0.028428735632183844,1.4390804597701141,0.07291666666666669,1.2489655172413805
32,314629,2,2359,False,2024-04-13,-2.0,4.0,0.01145466626628422,0.06962311782802011,-0.05450470381256389,-0.005953985829015407,-0.024694800768420455,0.0027551593429734345,-0.0004357298474945148,-0.02402221397955817,3.672466240227436,0.07477941693234591,0.14824555799050576,0.07472031792073697,-0.0010183466416899822,0.032517411719724665,0.0017916133617627006,0.022535749822316875,1.0197583511016362,0.07021677090290851,-0.7920966595593484
33,183949,4915,1001,True,2023-04-12,0.0,6.0,0.11442584261376204,0.08600000000000002,0.02898550724637683,0.14370528800059001,0.2209405501330967,-0.140625,-0.12142857142857144,-0.08412698412698416,19.98750000000001,0.433863116749023,0.23370086289549397,-0.5254627922413158,0.26720900288038585,0.3939891483138207,0.0814999999999999,0.23268749999999994,7.25,-0.003456221198156695,5.125
34,318918,8877,1184,False,2024-04-10,-1.0,1.0,-0.03373503064101624,0.022633668394616724,-0.056323296354992,0.02498125754904268,-0.05603154305200336,0.023988842398884325,0.012000290916143408,0.01900784276670131,-8.235294117647015,-0.16277888180232303,-0.14802064583701813,-0.04768432296706315,-0.03315400949599845,-0.06990073088724946,-0.009441465766634627,-0.03847521697203482,-1.1699132111861132,-0.025459628907904763,-2.839151398264214
