match_id,t1,t2,winner,date,net_h2h,past_diff,comp_wr_diff,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,eco_wr_diff,antieco_wr_diff,fullbuy_wr_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff,kast_diff,rating_diff,mks_diff,clutch_diff,econ_diff
220446,474,5248,False,2023-06-18,0.0,0.15789473684210525,0.13813890664063622,-0.008659959559287339,-0.14056974645087847,0.12185567010309288,0.031389147367692154,0.011687917425622269,-0.1291477693789832,-0.06058696733543362,0.04042098939100891,-0.027157931153780922,0.027063927404139966,-0.08573746824198801,-0.04333917757908334,0.0446080924551008,0.01304912574929223,-0.0332665760675201,-0.01619435138493493,0.97838137472284,-0.021280788177339915,-0.03213838893086721
184060,7035,474,False,2023-05-19,0.0,-0.2631578947368421,0.12434713608138932,-0.1724477826647415,-0.037553111177363804,-0.08778210776540195,-0.2501907292065063,0.19125683060109283,-0.010592172268296274,0.018567639257294433,0.029386755370637098,-0.2974295470749371,-0.2354829122451734,-0.09499451165481188,0.17481460475008848,-0.24240173560051287,-0.21161403230377834,-0.12070660522273445,-0.22475120153961706,-1.7857142857142847,0.040906508427498316,-0.4431231710561325
184485,878,8185,False,2023-04-30,0.0,-0.5263157894736842,0.015310031386599992,-0.3190873731145053,-0.044702725603728365,-0.22411660937174233,0.04008050053553837,0.07070707070707064,-0.11642208245981812,-0.09288928892889295,0.22562595006377445,-0.13768321513002313,-0.06754271339867962,-0.13851498976120893,0.17610498687664028,-0.1552505053417942,-0.17151069742192201,-0.033588089330024544,-0.17021695399910244,-1.286153846153848,-0.5724137931034483,-0.15236785560807822
184496,918,278,True,2023-05-13,0.0,0.47368421052631576,-0.11643960435647706,0.24846623938677087,0.11250560286866869,0.20991943169020186,0.21573855953757268,0.3164642375168691,-0.11222222222222215,-0.35677449601500244,-0.2797156691226676,0.1802294019788108,0.18099630810766984,0.07405624206047536,-0.11365885337392174,0.1599247738528108,0.13962402083266082,0.0439068100358427,0.12970247100353052,2.783333333333333,0.22163865546218486,0.09050279329609001
247103,474,6961,False,2023-08-10,-0.125,-0.05263157894736842,0.09560950007482932,-0.06531671979224907,-0.0011220924924811105,-0.05192328461631773,-0.07910230901076284,0.023471400394477333,-0.07455838094822696,-0.018307426597582055,0.07324713409757393,-0.07413616066098272,-0.0374683059351124,-0.04472399677985699,0.006761735606692836,-0.027069670082358818,-0.030975145153221664,-0.07414222873900225,-0.056029497481842716,0.33409090909091077,-0.050544217687074885,-0.08250804130692276
173214,2593,2304,True,2023-03-27,0.0,0.3157894736842105,0.08512575892090088,0.24551828995689945,0.25305506663314054,-0.054184046168165356,0.09869867941386025,-0.02702702702702697,0.16969696969696987,0.05747126436781616,-0.10439821411608234,0.2840481819205224,0.19241818016637569,0.17543469755673116,-0.1164310420094697,0.20164415668619223,0.20088023261147717,0.06847926267281088,0.15007564296520387,3.071428571428573,0.16215065966803804,0.10279329608938484
237267,878,918,True,2023-07-19,0.375,-0.05263157894736842,0.05285702903220621,-0.05260263546375713,-0.03067010309278353,-0.1520852445767045,-0.013487923485317702,-0.13153594771241833,0.058678384316376564,0.21625000000000008,0.18430691209616842,-0.003797352702687616,0.023172849497215178,-0.0632212321997069,-0.005928629278854968,0.01672396488360358,-0.004940273290736555,-0.0020336605890607226,-0.047227520884036304,-0.42753623188405854,-0.23920265780730895,0.07226135535584187
235367,7035,2304,False,2023-07-21,-0.375,0.0,0.1262074942550719,-0.09395448046534795,-0.01902021897226874,-0.029358828925372154,-0.18712631512328134,0.08385227469295965,0.11878787878787894,0.05722128378378377,-0.051006174242654335,-0.1913486434763035,-0.15028501017716453,0.09424072269310424,0.05555985053472473,-0.12087745571993032,-0.061505353245376315,-0.08876728110599043,-0.12442495909104963,-1.4821428571428577,0.12755390454655577,-0.3087090981644057
184038,7035,2593,False,2023-05-10,0.0,-0.8947368421052632,0.08187096665297613,-0.42377270544569645,-0.10183276059564711,-0.2784455184716547,-0.4837805695946248,0.1361556064073226,0.0705333540662418,0.25281954887218044,0.222216159833106,-0.4894842833377124,-0.40530026376349393,-0.10227547304059094,0.3683537822680766,-0.49044591801282394,-0.41193001792678163,-0.30958183990442123,-0.4553626459829186,-2.5259259259259252,-0.02299603629573813,-0.600289675150011
235363,1001,7035,False,2023-07-19,0.25,0.0,-0.13826455130193352,-0.02316686503562128,-0.044133728452773455,-0.005253479127560397,0.04409182092803012,-0.31768388106416273,0.15883040935672516,0.16413373860182373,0.14514458598511548,-0.008633980881900333,-0.03267406539008716,-0.14701832713394106,0.10381970498373769,-0.06888411780086398,-0.09577996389359582,-0.05778401122019588,-0.08359252403191085,-1.7826086956521738,0.13448986602542076,0.025746903084770976
314308,14,278,False,2024-04-09,0.125,0.21052631578947367,-0.019071704889016574,0.34473540780708617,0.2660342727756145,0.1448547348898776,0.16002599687146557,0.319298245614035,-0.28235294117647053,-0.24649809455144706,-0.1814762733178787,0.2441103117912393,0.2440732056255048,-0.08791172500096535,-0.2402436717033745,0.26284844365969345,0.1804615685957817,0.11499017227425232,0.19399070284824946,3.956541218637991,0.1472255785853704,0.19783344346328677
281031,188,2406,False,2023-11-12,0.375,-0.2631578947368421,0.025520810729567554,0.08059749144391003,-0.03336514286893548,0.06668696969356808,-0.015365218630113581,0.13871196036801128,-0.08543556178899801,-0.04880447941888619,-0.028206132648926213,0.04782064831565873,0.03769320091663054,0.21780803229632723,0.07794868652829898,-0.02592048803275848,0.029712479219958853,0.035194440237601245,0.05490036650676749,-1.3388106416275427,0.21389610389610392,0.04176684356084744
167350,17,6961,False,2023-02-15,0.0,-0.8947368421052632,0.07639768776145972,-0.0509874073561438,-0.08326575922628522,-0.06373675629155702,-0.08126416141954812,-0.06683181604317251,0.10589327146171722,0.10873415361670405,0.017398572501878384,-0.08401135920243608,-0.06562504950380578,-0.006669743125321462,0.08307019173554113,-0.09116157772079017,-0.07513599204091564,-0.0574085357173368,-0.09316924281305988,-0.9200353045013223,0.09937136898555043,-0.06939405444585219
318939,4915,2593,True,2024-05-02,-0.625,0.0,-0.06058476434285144,-0.1503671622321518,-0.17177091210122447,-0.07515765892980132,-0.10207839218894811,-0.13856321291265525,0.10179828962675501,0.1826373626373626,-0.0025805172509977305,-0.14618640545563774,-0.11530257199047227,-0.1222988797843767,0.19735294761672512,-0.2138987679008077,-0.21060794643459477,-0.10381380155165326,-0.1430938139952111,-0.16751054852320735,-0.06790367153572834,-0.11219071415662751
237266,8304,278,True,2023-07-18,0.25,0.6842105263157895,-0.057722757896667864,0.2491197049240521,0.21190051331964732,0.0379784519604107,0.04512313602894215,0.27342454394693194,-0.09569261880687564,-0.09495387954422141,-0.12238584074798486,0.19355664036515152,0.16934786667361398,-0.09075970946999407,-0.0679782053255349,0.12780263572893166,0.06882942819908541,-0.01780477586929294,0.09517260349332943,2.133116883116882,0.07527409589265262,0.21149241819632908
184034,188,2355,True,2023-05-19,0.5,0.8947368421052632,-0.1436126131231294,0.4559420987033434,0.4605825578358595,0.10547424362780389,0.33846812511525143,0.3063973063973064,-0.28314606741573045,-0.23095024652622148,-0.12865625573562,0.40361057382334026,0.39953102263277096,0.23527190645556895,-0.270220157289776,0.3943112888759045,0.36414287006504764,0.275953079178885,0.37550346778788574,2.772727272727275,0.1778943122226704,0.4098527171152872
184481,5448,8304,False,2023-04-24,-0.25,0.42105263157894735,0.18267407009100414,0.15272231440732992,-0.10464572380114881,0.31413725330052356,0.05998261171970098,0.3113475177304964,-0.08899297423887599,-0.158371040723982,-0.2052722391338247,0.060612030470186505,0.0701368751032718,0.2410408606074033,-0.22425140119760492,0.16404594093976357,0.20338967700542868,0.26102150537634394,0.12030833513435633,-0.375,0.14661654135338348,0.12243947858473052
247095,2593,12010,True,2023-08-09,0.0,0.47368421052631576,-0.10727839288594662,0.07749655394501435,0.31377588271370577,0.16089168563395365,0.4859649772096614,0.6014492753623187,-0.33291796469366564,-0.5412895927601811,0.17061209407789316,0.0045530163733478336,0.0599973320864628,0.19936380886813337,-0.27258877867797376,0.24051766031091268,0.26576118559615036,0.12664277180406197,0.13293950964147583,-2.7592592592592595,0.21722919937205645,0.402855369335816
196158,6675,11058,True,2023-05-17,-0.125,0.5263157894736842,0.0004773452985947741,0.06242580629475884,0.24985255608766427,-0.04357722062787063,0.23109739104336838,-0.06862745098039216,0.21103448275862075,0.2785714285714286,-0.45622500666488935,-0.03961742301333529,-0.03750147220430778,-0.26137790466237854,-0.09693010982187875,0.03606005496066478,-0.031105728620822195,0.025932953826692015,0.05736152252126241,3.137254901960784,0.13813459268004719,0.05827582429619949
