map_id,t1,t2,winner,map,date,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,eco_wr_diff,antieco_wr_diff,fullbuy_wr_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff,kast_diff,rating_diff,mks_diff,clutch_diff,econ_diff
119608,878,918,878,3,2023-05-07,-0.25290946272541365,-0.1707765918292234,-0.1709401709401709,0.12249840538062028,0.19215686274509813,-0.0982456140350878,0.08333333333333331,0.129454926624738,-0.12285941855834327,-0.08229614104985025,-0.06792774849035836,0.238157894736842,-0.08710080941869021,-0.10650021031789635,-0.036231884057971245,-0.1904863785479964,-0.17615176151761516,-0.29323308270676696,-0.11709913506320696
119609,878,918,878,7,2023-05-07,-0.1122030366822902,-0.17463617463617465,-0.08627450980392148,-0.1077175763318841,0.09999999999999998,-0.11538461538461542,0.12820512820512825,0.08333333333333336,-0.10394265232974931,-0.05168300596223764,-0.1612240758217926,0.0013770134482350485,-0.0195270935960591,-0.04321353651982454,-0.14528985507246372,-0.24142062473256284,-0.05528455284552843,-0.3923076923076923,-0.11936127744511017
126050,11058,11329,11329,4,2023-04-20,-0.21698609858692428,-0.2514285714285714,0.044289044289044344,-0.1567171543343738,0.3095238095238096,-0.19565217391304346,-0.11904761904761907,0.0656565656565656,-0.23584229390681025,-0.19649110422565036,-0.35663494307030463,0.1323475159862271,-0.11704138202367756,-0.17687524238924082,-0.384782608695652,-0.2798459563543003,-0.0682926829268292,-0.14492753623188404,-0.3245508982035928
126051,11058,11329,11058,8,2023-04-20,0.6495609286659448,0.03999999999999998,0.8269230769230769,0.3774037660389935,0.30303030303030304,0.0,-0.08333333333333331,-0.23636363636363644,0.14127837514934302,0.2191903764473147,0.23821595057245398,-0.5281830495356035,0.23749283778552066,0.30354732678979446,0.3514492753623187,0.634788189987163,0.21138211382113814,0.35555555555555557,0.16367265469061906
145318,2406,12652,2406,2,2023-10-16,0.07822267007827605,-0.16646598434677906,-0.13928571428571435,0.3576207083217388,0.12745098039215685,-0.1844155844155846,-0.3163398692810458,-0.07860922146636441,0.18493628036638787,0.20203223478929833,0.12046665632765714,-0.2550297341582619,0.13207416109096481,0.1489102777878568,0.301328502415459,0.17465411496220226,0.12872628726287264,-0.33333333333333337,0.07318695941450472
145319,2406,12652,2406,8,2023-10-16,0.10642838090157376,0.18434343434343436,-0.018018018018017945,0.28720082302535493,-0.2857142857142857,0.19999999999999996,0.2,-0.14002267573696153,0.20322580645161323,0.17526770739259448,0.04744472850505793,-0.004326372997711714,0.07031321619556917,0.06722689075630253,0.0576086956521742,0.06700898587933264,0.13658536585365857,0.47368421052631576,0.18083832335329364
129013,12694,12256,12694,0,2023-05-06,0.448968209704406,0.6666666666666666,-0.025000000000000022,-0.06715168684007213,0.6666666666666666,-0.5,-0.5,-0.7222222222222222,0.39068100358422936,0.4362017804154303,0.3428581576657373,-0.49445983379501396,0.34253968253968253,0.40683680879759304,0.5108695652173914,0.3915275994865213,0.04878048780487805,-0.16666666666666669,0.4491017964071855
119303,7035,1001,7035,3,2023-05-12,-0.0072852760736196055,0.2666666666666666,0.10101010101010105,-0.4654365641440712,0.6666666666666666,-0.4666666666666668,-0.33333333333333337,-0.5416666666666666,-0.0035842293906808,0.07576038575667648,0.12990818519242042,0.0678453947368422,0.008981818181818153,0.023137254901960717,0.16304347826086937,-0.09242618741976885,-0.3902439024390244,-0.6,0.005988023952095682
119304,7035,1001,1001,6,2023-05-12,-0.2831357340401676,0.053728949478748955,-0.5013262599469496,-0.015032483651974913,0.3787878787878788,-0.1499999999999999,-0.13333333333333341,0.1219336219336219,-0.2522401433691757,-0.15044746773309892,-0.08471425984712848,0.12682277536625075,-0.08218303207946588,-0.09329195283389365,-0.23505434782608667,-0.22047496790757387,-0.0975609756097561,-0.2467105263157895,-0.25000000000000033
119305,7035,1001,7035,0,2023-05-12,0.2894094317407201,0.04042553191489362,0.4461538461538461,0.12556299539302362,0.29239766081871343,-0.174825174825175,-0.1282051282051282,-0.10030864197530862,0.1117084826762249,0.11691694391991124,0.10161706930607119,-0.31505847953216365,0.10137835337650326,0.12468302769766557,0.1594202898550724,0.1942661531878479,0.3089430894308943,0.02941176470588236,0.056886227544910364
134548,7386,2355,2355,1,2023-07-15,-0.01922487972101204,-0.16784869976359335,0.04439063761097661,0.04282136552120538,-0.34199134199134196,0.17010309278350522,0.19387755102040816,0.1560421735604218,-0.028001792114695598,0.02113944676194711,-0.33664485722887083,-0.11759638417171836,0.035250310102725294,-0.01202629491648767,-0.05253623188405761,0.006632434745400067,0.06300813008130086,-0.11702127659574468,0.05439121756487037
134549,7386,2355,2355,6,2023-07-15,-0.00888659418089049,0.13397129186602869,-0.18106312292358806,-0.050421703643452095,0.31196581196581197,-0.16470588235294104,-0.22352941176470587,0.0,-0.0655913978494623,-0.03798102065399421,0.23474023198373759,0.04895257946847298,-0.02562622196664749,0.011925379697595006,-0.04239130434782594,-0.12278562259306804,-0.275609756097561,-0.07173913043478264,0.0311377245508984
120873,12041,11058,11058,8,2023-03-29,-0.7706203135650987,-0.20909090909090908,0.07692307692307687,-0.7882738916733252,-0.33333333333333337,0.5,0.5,0.08373590982286623,-0.4856630824372759,-0.46296507646656015,-0.845624562756815,0.8237320062977957,-0.4663781676413255,-0.658242556281772,-0.5742753623188406,-0.9114249037227218,-0.4552845528455284,-0.380952380952381,-0.3852295409181638
123563,12041,11058,11058,6,2023-03-29,0.0878456477282831,-0.2192513368983957,0.24761904761904763,0.46491768280165857,0.2857142857142857,-0.25,-0.25,-0.3611111111111111,0.06899641577060922,0.04330624005504672,0.017321091358989325,-0.15417620137299773,0.050106442577030806,0.05745592354588893,-0.03260869565217394,0.10847240051347883,0.17073170731707318,-0.125,-0.005988023952095895
